id,generation,name,type_1,type_2,height,weight,color,shape,rarity,stage,total_stats,hp,atk,def,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,capture_rate,growth_rate,base_experience,egg_group_1,egg_group_2
912,9,quaxly,water,,0.5,6.1,white,upright,regular,s1c3,310,55,65,45,50,45,50,0,1,0,0,0,0,45,medium-slow,62,flying,water1
913,9,quaxwell,water,,1.2,21.5,blue,upright,regular,s2c3,410,70,85,65,65,60,65,0,2,0,0,0,0,45,medium-slow,144,flying,water1
914,9,quaquaval,water,fighting,1.8,61.9,blue,upright,regular,s3c3,530,85,120,80,85,75,85,0,3,0,0,0,0,45,medium-slow,265,flying,water1
915,9,lechonk,normal,,0.5,10.2,gray,quadruped,regular,s1c2,254,54,45,40,35,45,35,1,0,0,0,0,0,255,medium,51,ground,
916,9,oinkologne,normal,,1.0,120.0,gray,quadruped,regular,s2c2,489,110,100,75,59,80,65,2,0,0,0,0,0,100,medium,171,ground,
917,9,tarountula,bug,,0.3,4.0,white,armor,regular,s1c2,210,35,41,45,29,40,20,0,0,1,0,0,0,255,slow-then-very-fast,42,bug,
918,9,spidops,bug,,1.0,16.5,green,armor,regular,s2c2,404,60,79,92,52,86,35,0,0,2,0,0,0,120,slow-then-very-fast,141,bug,
919,9,nymble,bug,,0.2,1.0,gray,armor,regular,s1c2,210,33,46,40,21,25,45,0,1,0,0,0,0,190,medium,42,bug,
920,9,lokix,bug,dark,1.0,17.5,gray,humanoid,regular,s2c2,450,71,102,78,52,55,92,0,2,0,0,0,0,30,medium,158,bug,
921,9,pawmi,electric,,0.3,2.5,yellow,quadruped,regular,s1c3,240,45,50,20,40,25,60,0,0,0,0,0,1,190,medium,48,ground,
922,9,pawmo,electric,fighting,0.4,6.5,yellow,upright,regular,s2c3,350,60,75,40,50,40,85,0,0,0,0,0,2,80,medium,123,ground,
923,9,pawmot,electric,fighting,0.9,41.0,yellow,upright,regular,s3c3,490,70,115,70,70,60,105,0,3,0,0,0,0,45,medium,245,ground,
924,9,tandemaus,normal,,0.3,1.8,white,heads,regular,s1c2,305,50,50,45,40,45,75,0,0,0,0,0,1,150,fast,61,ground,fairy
925,9,maushold,normal,,0.3,2.3,white,heads,regular,s2c2,470,74,75,70,65,75,111,0,0,0,0,0,2,75,fast,165,ground,fairy
926,9,fidough,fairy,,0.3,10.9,yellow,quadruped,regular,s1c2,312,37,55,70,30,55,65,0,0,0,0,0,1,190,medium-slow,62,ground,mineral
927,9,dachsbun,fairy,,0.5,14.9,brown,quadruped,regular,s2c2,477,57,80,115,50,80,95,0,0,0,0,0,2,90,medium-slow,167,ground,mineral
928,9,smoliv,grass,normal,0.3,6.5,green,legs,regular,s1c3,260,41,35,45,58,51,30,0,0,0,1,0,0,255,medium-slow,52,plant,
929,9,dolliv,grass,normal,0.6,11.9,green,humanoid,regular,s2c3,354,52,53,60,78,78,33,0,0,0,2,0,0,120,medium-slow,124,plant,
930,9,arboliva,grass,normal,1.4,48.2,green,humanoid,regular,s3c3,510,78,69,90,125,109,39,0,0,0,3,0,0,45,medium-slow,255,plant,
931,9,squawkabilly,normal,flying,0.6,2.4,green,wings,regular,single,417,82,96,51,45,51,92,0,1,0,0,0,0,190,slow-then-very-fast,146,flying,
932,9,nacli,rock,,0.4,16.0,brown,ball,regular,s1c3,280,55,55,75,35,35,25,0,0,1,0,0,0,255,medium-slow,56,mineral,
933,9,naclstack,rock,,0.6,105.0,brown,quadruped,regular,s2c3,355,60,60,100,35,65,35,0,0,2,0,0,0,120,medium-slow,124,mineral,
934,9,garganacl,rock,,2.3,240.0,brown,humanoid,regular,s3c3,500,100,100,130,45,90,35,0,0,3,0,0,0,45,medium-slow,250,mineral,
935,9,charcadet,fire,,0.6,10.5,red,humanoid,regular,s1c2,255,40,50,40,50,40,35,0,0,0,1,0,0,90,slow,51,humanshape,
936,9,armarouge,fire,psychic,1.5,85.0,red,humanoid,regular,s2c2,525,85,60,100,125,80,75,0,0,0,2,0,0,25,slow,263,humanshape,
937,9,ceruledge,fire,ghost,1.6,62.0,blue,humanoid,regular,s2c2,525,75,125,80,60,100,85,0,2,0,0,0,0,25,slow,263,humanshape,
938,9,tadbulb,electric,,0.3,0.4,yellow,ball,regular,s1c2,272,61,31,41,59,35,45,1,0,0,0,0,0,190,medium,54,water1,
939,9,bellibolt,electric,,1.2,113.0,green,humanoid,regular,s2c2,495,109,64,91,103,83,45,2,0,0,0,0,0,50,medium,173,water1,
940,9,wattrel,electric,flying,0.4,3.6,black,wings,regular,s1c2,280,40,40,35,55,40,70,0,0,0,0,0,1,180,medium-slow,56,water1,flying
941,9,kilowattrel,electric,flying,1.4,38.6,yellow,wings,regular,s2c2,490,70,70,60,105,60,125,0,0,0,0,0,2,90,medium-slow,172,water1,flying
942,9,maschiff,dark,,0.5,16.0,brown,quadruped,regular,s1c2,340,60,78,60,40,51,51,0,1,0,0,0,0,150,medium-slow,68,ground,
943,9,mabosstiff,dark,,1.1,61.0,gray,quadruped,regular,s2c2,505,80,120,90,60,70,85,0,2,0,0,0,0,75,medium-slow,177,ground,
944,9,shroodle,poison,normal,0.2,0.7,gray,quadruped,regular,s1c2,290,40,65,35,40,35,75,0,0,0,0,0,1,190,medium-slow,58,ground,
945,9,grafaiai,poison,normal,0.7,27.2,gray,upright,regular,s2c2,485,63,95,65,80,72,110,0,0,0,0,0,2,90,medium-slow,170,ground,
946,9,bramblin,grass,ghost,0.6,0.6,brown,ball,regular,s1c2,275,40,65,30,45,35,60,0,1,0,0,0,0,190,medium,55,plant,
947,9,brambleghast,grass,ghost,1.2,6.0,brown,ball,regular,s2c2,480,55,115,70,80,70,90,0,2,0,0,0,0,45,medium,168,plant,
948,9,toedscool,ground,grass,0.9,33.0,yellow,legs,regular,s1c2,335,40,40,35,50,100,70,0,0,0,0,1,0,190,medium-slow,67,plant,
949,9,toedscruel,ground,grass,1.9,58.0,black,tentacles,regular,s2c2,515,80,70,65,80,120,100,0,0,0,0,2,0,90,medium-slow,180,plant,
950,9,klawf,rock,,1.3,79.0,red,armor,regular,single,450,70,100,115,35,55,75,0,0,2,0,0,0,120,medium,158,water3,
951,9,capsakid,grass,,0.3,3.0,green,upright,regular,s1c2,304,50,62,40,62,40,50,0,1,0,0,0,0,190,medium,61,plant,
952,9,scovillain,grass,fire,0.9,15.0,green,upright,regular,s2c2,486,65,108,65,108,65,75,0,2,0,0,0,0,75,medium,170,plant,
953,9,rellor,bug,,0.2,1.0,brown,armor,regular,s1c2,270,41,50,60,31,58,30,0,0,1,0,0,0,190,fast,54,bug,
954,9,rabsca,bug,psychic,0.3,3.5,green,armor,regular,s2c2,470,75,50,85,115,100,45,0,0,0,2,0,0,45,fast,165,bug,
955,9,flittle,psychic,,0.2,1.5,yellow,legs,regular,s1c2,255,30,35,30,55,30,75,0,0,0,0,0,1,120,medium-slow,51,flying,
956,9,espathra,psychic,,1.9,90.0,yellow,upright,regular,s2c2,481,95,60,60,101,60,105,0,0,0,0,0,2,60,medium-slow,168,flying,
957,9,tinkatink,fairy,steel,0.4,8.9,pink,humanoid,regular,s1c3,297,50,45,45,35,64,58,0,0,0,0,1,0,190,medium-slow,59,fairy,
958,9,tinkatuff,fairy,steel,0.7,59.1,pink,humanoid,regular,s2c3,380,65,55,55,45,82,78,0,0,0,0,2,0,90,medium-slow,133,fairy,
959,9,tinkaton,fairy,steel,0.7,112.8,pink,humanoid,regular,s3c3,506,85,75,77,70,105,94,0,0,0,0,3,0,45,medium-slow,253,fairy,
960,9,wiglett,water,,1.2,1.8,white,blob,regular,s1c2,245,10,55,25,35,25,95,0,0,0,0,0,1,255,medium,49,water3,
961,9,wugtrio,water,,1.2,5.4,red,blob,regular,s2c2,425,35,100,50,50,70,120,0,0,0,0,0,2,50,medium,149,water3,
962,9,bombirdier,flying,dark,1.5,42.9,white,wings,regular,single,485,70,103,85,60,85,82,0,2,0,0,0,0,25,slow,243,flying,
963,9,finizen,water,,1.3,60.2,blue,fish,regular,s1c2,315,70,45,40,45,40,75,0,0,0,0,0,1,200,slow,63,ground,water2
964,9,palafin,water,,1.3,60.2,blue,fish,regular,s2c2,457,100,70,72,53,62,100,2,0,0,0,0,0,45,slow,160,ground,water2
965,9,varoom,steel,poison,1.0,35.0,gray,legs,regular,s1c2,300,45,70,63,30,45,47,0,1,0,0,0,0,190,medium,60,mineral,
966,9,revavroom,steel,poison,1.8,120.0,gray,legs,regular,s2c2,500,80,119,90,54,67,90,0,2,0,0,0,0,75,medium,175,mineral,
967,9,cyclizar,dragon,normal,1.6,63.0,green,quadruped,regular,single,501,70,95,65,85,65,121,0,0,0,0,0,2,190,medium-slow,175,ground,
968,9,orthworm,steel,,2.5,310.0,pink,squiggle,regular,single,480,70,85,145,60,55,65,0,0,2,0,0,0,25,slow,240,ground,
969,9,glimmet,rock,poison,0.7,8.0,blue,ball,regular,s1c2,350,48,35,42,105,60,60,0,0,0,1,0,0,70,medium-slow,70,mineral,
970,9,glimmora,rock,poison,1.5,45.0,blue,ball,regular,s2c2,525,83,55,90,130,81,86,0,0,0,2,0,0,25,medium-slow,184,mineral,
971,9,greavard,ghost,,0.6,35.0,white,quadruped,regular,s1c2,290,50,61,60,30,55,34,0,1,0,0,0,0,120,medium-slow,58,ground,
972,9,houndstone,ghost,,2.0,15.0,white,quadruped,regular,s2c2,488,72,101,100,50,97,68,0,2,0,0,0,0,60,medium-slow,171,ground,
973,9,flamigo,flying,fighting,1.6,37.0,pink,wings,regular,single,500,82,115,74,75,64,90,0,2,0,0,0,0,100,medium-slow,175,flying,
974,9,cetoddle,ice,,1.2,45.0,white,upright,regular,s1c2,334,108,68,45,30,40,43,1,0,0,0,0,0,150,medium-slow,67,ground,
975,9,cetitan,ice,,4.5,700.0,white,upright,regular,s2c2,521,170,113,65,45,55,73,2,0,0,0,0,0,50,medium-slow,182,ground,
976,9,veluza,water,psychic,2.5,90.0,gray,fish,regular,single,478,90,102,73,78,65,70,0,2,0,0,0,0,100,fast,167,water2,
977,9,dondozo,water,,12.0,220.0,blue,fish,regular,single,530,150,100,115,65,65,35,3,0,0,0,0,0,25,slow,265,water2,
978,9,tatsugiri,dragon,water,0.3,8.0,pink,fish,regular,single,475,68,50,60,120,95,82,0,0,0,2,0,0,100,medium-slow,166,water2,
979,9,annihilape,fighting,ghost,1.2,56.0,gray,humanoid,regular,s3c3,535,110,115,80,50,90,90,0,3,0,0,0,0,45,medium,268,ground,
980,9,clodsire,poison,ground,1.8,223.0,brown,quadruped,regular,s2c2,430,130,75,60,45,100,20,2,0,0,0,0,0,90,medium,151,water1,ground
981,9,farigiraf,normal,psychic,3.2,160.0,brown,quadruped,regular,s2c2,520,120,90,70,110,70,60,3,0,0,0,0,0,45,medium,260,ground,
982,9,dudunsparce,normal,,3.6,39.2,yellow,squiggle,regular,s2c2,520,125,100,80,85,75,55,2,0,0,0,0,0,45,medium,182,ground,
983,9,kingambit,dark,steel,2.0,120.0,black,humanoid,regular,s3c3,550,100,135,120,60,85,50,0,3,0,0,0,0,25,medium,275,humanshape,
984,9,great_tusk,ground,fighting,2.2,320.0,purple,quadruped,regular,single,570,115,131,131,53,53,87,0,3,0,0,0,0,30,slow,285,no-eggs,
985,9,scream_tail,fairy,psychic,1.2,8.0,pink,upright,regular,single,570,115,65,99,65,115,111,3,0,0,0,0,0,50,slow,285,no-eggs,
986,9,brute_bonnet,grass,dark,1.2,21.0,gray,quadruped,regular,single,570,111,127,99,79,99,55,0,3,0,0,0,0,50,slow,285,no-eggs,
987,9,flutter_mane,ghost,fairy,1.4,4.0,gray,wings,regular,single,570,55,55,55,135,135,135,0,0,0,1,1,1,30,slow,285,no-eggs,
988,9,slither_wing,bug,fighting,3.2,92.0,red,quadruped,regular,single,570,85,135,79,85,105,81,0,3,0,0,0,0,30,slow,285,no-eggs,
989,9,sandy_shocks,electric,ground,2.3,60.0,gray,quadruped,regular,single,570,85,81,97,121,85,101,0,0,0,3,0,0,30,slow,285,no-eggs,
990,9,iron_treads,ground,steel,0.9,240.0,gray,quadruped,regular,single,570,90,112,120,72,70,106,0,0,3,0,0,0,30,slow,285,no-eggs,
991,9,iron_bundle,ice,water,0.6,11.0,red,upright,regular,single,570,56,80,114,124,60,136,0,0,0,0,0,3,50,slow,285,no-eggs,
992,9,iron_hands,fighting,electric,1.8,380.7,gray,humanoid,regular,single,570,154,140,108,50,68,50,0,3,0,0,0,0,50,slow,285,no-eggs,
993,9,iron_jugulis,dark,flying,1.3,111.0,blue,upright,regular,single,570,94,80,86,122,80,108,0,0,0,3,0,0,30,slow,285,no-eggs,
994,9,iron_moth,fire,poison,1.2,36.0,yellow,bug-wings,regular,single,570,80,70,60,140,110,110,0,0,0,3,0,0,30,slow,285,no-eggs,
995,9,iron_thorns,rock,electric,1.6,303.0,green,upright,regular,single,570,100,134,110,70,84,72,0,3,0,0,0,0,30,slow,285,no-eggs,
996,9,frigibax,dragon,ice,0.5,17.0,gray,upright,regular,s1c3,320,65,75,45,35,45,55,0,1,0,0,0,0,45,slow,64,dragon,mineral
997,9,arctibax,dragon,ice,0.8,30.0,gray,upright,regular,s2c3,423,90,95,66,45,65,62,0,2,0,0,0,0,25,slow,148,dragon,mineral
998,9,baxcalibur,dragon,ice,2.1,210.0,gray,upright,regular,s3c3,600,115,145,92,75,86,87,0,3,0,0,0,0,10,slow,300,dragon,mineral
999,9,gimmighoul,ghost,,0.3,5.0,brown,blob,regular,s1c2,300,45,30,70,75,70,10,0,0,0,1,0,0,45,slow,60,no-eggs,
1000,9,gholdengo,steel,ghost,1.2,30.0,yellow,humanoid,regular,s2c2,550,87,60,95,133,91,84,0,0,0,2,0,0,45,slow,275,no-eggs,
1001,9,wo_chien,dark,grass,1.5,74.2,brown,squiggle,legendary,single,570,85,85,100,95,135,70,0,0,0,0,3,0,6,slow,285,no-eggs,
1002,9,chien_pao,dark,ice,1.9,152.2,white,quadruped,legendary,single,570,80,120,80,90,65,135,0,0,0,0,0,3,6,slow,285,no-eggs,
1003,9,ting_lu,dark,ground,2.7,699.7,brown,quadruped,legendary,single,570,155,110,125,55,80,45,0,0,3,0,0,0,6,slow,285,no-eggs,
1004,9,chi_yu,dark,fire,0.4,4.9,red,fish,legendary,single,570,55,80,80,135,120,100,0,0,0,3,0,0,6,slow,285,no-eggs,
1005,9,roaring_moon,dragon,dark,2.0,380.0,green,quadruped,regular,single,590,105,139,71,55,101,119,0,3,0,0,0,0,10,slow,295,no-eggs,
1006,9,iron_valiant,fairy,fighting,1.4,35.0,white,humanoid,regular,single,590,74,130,90,120,60,116,0,3,0,0,0,0,10,slow,295,no-eggs,
1007,9,koraidon,fighting,dragon,2.5,303.0,red,upright,legendary,single,670,100,135,115,85,100,135,0,3,0,0,0,0,3,slow,335,no-eggs,
1008,9,miraidon,electric,dragon,3.5,240.0,blue,quadruped,legendary,single,670,100,85,100,135,115,135,0,0,0,3,0,0,3,slow,335,no-eggs,
1009,9,walking_wake,water,dragon,3.5,280.0,blue,upright,legendary,single,590,99,83,91,125,83,109,0,0,0,3,0,0,5,slow,295,no-eggs,
1010,9,iron_leaves,grass,psychic,1.5,125.0,green,quadruped,legendary,single,590,90,130,88,70,108,104,0,3,0,0,0,0,5,slow,295,no-eggs,
1011,9,dipplin,grass,dragon,0.4,9.7,green,heads,regular,s2c3,485,80,80,110,95,80,40,0,0,2,0,0,0,45,slow,170,plant,dragon
1012,9,poltchageist,grass,ghost,0.1,1.1,green,ball,regular,s1c2,308,40,45,45,74,54,50,0,0,0,1,0,0,120,slow,62,mineral,indeterminate
1013,9,sinistcha,grass,ghost,0.2,2.2,green,ball,regular,s2c2,508,71,60,106,121,80,70,0,0,0,2,0,0,60,slow,178,mineral,indeterminate
1014,9,okidogi,poison,fighting,1.8,92.2,black,upright,legendary,single,555,88,128,115,58,86,80,0,3,0,0,0,0,3,slow,278,no-eggs,
1015,9,munkidori,poison,psychic,1.0,12.2,black,humanoid,legendary,single,555,88,75,66,130,90,106,0,0,0,3,0,0,3,slow,278,no-eggs,
1016,9,fezandipiti,poison,fairy,1.4,30.1,black,wings,legendary,single,555,88,91,82,70,125,99,0,0,0,0,3,0,3,slow,278,no-eggs,
1017,9,ogerpon,grass,,1.2,39.8,green,humanoid,legendary,single,550,80,120,84,60,96,110,0,3,0,0,0,0,5,slow,275,no-eggs,
1018,9,archaludon,steel,dragon,2.0,60.0,white,upright,regular,s2c2,600,90,105,130,125,65,85,0,0,3,0,0,0,10,medium,300,mineral,dragon
1019,9,hydrapple,grass,dragon,1.8,93.0,green,heads,regular,s3c3,540,106,80,110,120,80,44,0,0,0,3,0,0,10,slow-then-very-fast,270,plant,dragon
1020,9,gouging_fire,fire,dragon,3.5,590.0,brown,quadruped,legendary,single,590,105,115,121,65,93,91,0,0,3,0,0,0,10,slow,295,no-eggs,
1021,9,raging_bolt,electric,dragon,5.2,480.0,yellow,quadruped,legendary,single,590,125,73,91,137,89,75,0,0,0,3,0,0,10,slow,295,no-eggs,
1022,9,iron_boulder,rock,psychic,1.5,162.5,gray,quadruped,legendary,single,590,90,120,80,68,108,124,0,0,0,0,0,3,10,slow,295,no-eggs,
1023,9,iron_crown,steel,psychic,1.6,156.0,blue,quadruped,legendary,single,590,90,72,100,122,108,98,0,0,0,3,0,0,10,slow,295,no-eggs,
1024,9,terapagos,normal,,0.2,6.5,blue,quadruped,legendary,single,450,90,65,85,65,85,60,0,0,1,0,0,0,255,slow,90,no-eggs,
1025,9,pecharunt,poison,ghost,0.3,0.3,purple,ball,legendary,single,600,88,88,160,88,88,88,0,0,3,0,0,0,3,slow,300,no-eggs,
1026,7,rattata_alola,dark,normal,0.3,3.8,purple,quadruped,regular,s1c2,253,30,56,35,25,35,72,0,0,0,0,0,1,255,medium,51,ground,
1027,7,raticate_alola,dark,normal,0.7,25.5,brown,quadruped,regular,s2c2,413,75,71,70,40,80,77,0,0,0,0,0,2,127,medium,145,ground,
1028,7,raichu_alola,electric,psychic,0.7,21.0,yellow,upright,regular,s3c3,485,60,85,50,95,85,110,0,0,0,0,0,3,75,medium,243,ground,fairy
1029,7,sandshrew_alola,ice,steel,0.7,40.0,yellow,upright,regular,s1c2,300,50,75,90,10,35,40,0,0,1,0,0,0,255,medium,60,ground,
1030,7,sandslash_alola,ice,steel,1.2,55.0,yellow,upright,regular,s2c2,450,75,100,120,25,65,65,0,0,2,0,0,0,90,medium,158,ground,
1031,7,vulpix_alola,ice,,0.6,9.9,brown,quadruped,regular,s1c2,299,38,41,40,50,65,65,0,0,0,0,0,1,190,medium,60,ground,
1032,7,ninetales_alola,ice,fairy,1.1,19.9,yellow,quadruped,regular,s2c2,505,73,67,75,81,100,109,0,0,0,0,0,2,75,medium,177,ground,
1033,7,diglett_alola,ground,steel,0.2,1.0,brown,blob,regular,s1c2,265,10,55,30,35,45,90,0,0,0,0,0,1,255,medium,53,ground,
1034,7,dugtrio_alola,ground,steel,0.7,66.6,brown,heads,regular,s2c2,425,35,100,60,50,70,110,0,2,0,0,0,0,50,medium,149,ground,
1035,7,meowth_alola,dark,,0.4,4.2,yellow,quadruped,regular,s1c2,290,40,35,35,50,40,90,0,0,0,0,0,1,255,medium,58,ground,
1036,7,persian_alola,dark,,1.1,33.0,yellow,quadruped,regular,s2c2,440,65,60,60,75,65,115,0,0,0,0,0,2,90,medium,154,ground,
1037,7,geodude_alola,rock,electric,0.4,20.3,brown,arms,regular,s1c3,300,40,80,100,30,30,20,0,0,1,0,0,0,255,medium-slow,60,mineral,
1038,7,graveler_alola,rock,electric,1.0,110.0,brown,humanoid,regular,s2c3,390,55,95,115,45,45,35,0,0,2,0,0,0,120,medium-slow,137,mineral,
1039,7,golem_alola,rock,electric,1.7,316.0,brown,humanoid,regular,s3c3,495,80,120,130,55,65,45,0,0,3,0,0,0,45,medium-slow,223,mineral,
1040,7,grimer_alola,poison,dark,0.7,42.0,purple,arms,regular,s1c2,325,80,80,50,40,50,25,1,0,0,0,0,0,190,medium,65,indeterminate,
1041,7,muk_alola,poison,dark,1.0,52.0,purple,arms,regular,s2c2,500,105,105,75,65,100,50,1,1,0,0,0,0,75,medium,175,indeterminate,
1042,7,exeggutor_alola,grass,dragon,10.9,415.6,yellow,legs,regular,s2c2,530,95,105,85,125,75,45,0,0,0,2,0,0,45,slow,186,plant,
1043,7,marowak_alola,fire,ghost,1.0,34.0,brown,upright,regular,s2c2,425,60,80,110,50,80,45,0,0,2,0,0,0,75,medium,149,monster,
1044,8,meowth_galar,steel,,0.4,7.5,yellow,quadruped,regular,s1c2,290,50,65,55,40,40,40,0,1,0,0,0,0,255,medium,58,ground,
1045,8,ponyta_galar,psychic,,0.8,24.0,yellow,quadruped,regular,s1c2,410,50,85,55,65,65,90,0,0,0,0,0,1,190,medium,82,ground,
1046,8,rapidash_galar,psychic,fairy,1.7,80.0,yellow,quadruped,regular,s2c2,500,65,100,70,80,80,105,0,0,0,0,0,2,60,medium,175,ground,
1047,8,slowpoke_galar,psychic,,1.2,36.0,pink,quadruped,regular,s1c2,315,90,65,65,40,40,15,1,0,0,0,0,0,190,medium,63,monster,water1
1048,8,slowbro_galar,poison,psychic,1.6,70.5,pink,upright,regular,s2c2,490,95,100,95,100,70,30,0,2,0,0,0,0,75,medium,172,monster,water1
1049,8,slowking_galar,poison,psychic,1.8,79.5,pink,upright,regular,s2c2,490,95,65,80,110,110,30,0,0,0,0,2,0,70,medium,172,monster,water1
1050,8,farfetchd_galar,fighting,,0.8,42.0,brown,wings,regular,s1c2,377,52,95,55,58,62,55,0,1,0,0,0,0,45,medium,132,flying,ground
1051,8,weezing_galar,poison,fairy,3.0,16.0,purple,heads,regular,s2c2,490,65,90,120,85,70,60,0,0,2,0,0,0,60,medium,172,indeterminate,
1052,8,mr_mime_galar,ice,psychic,1.4,56.8,pink,humanoid,regular,s2c2,460,50,65,65,90,90,100,0,0,0,0,0,2,45,medium,161,humanshape,
1053,8,articuno_galar,psychic,flying,1.7,50.9,blue,wings,legendary,single,580,90,85,85,125,100,95,0,0,0,3,0,0,3,slow,290,no-eggs,
1054,8,zapdos_galar,fighting,flying,1.6,58.2,yellow,wings,legendary,single,580,90,125,90,85,90,100,0,3,0,0,0,0,3,slow,290,no-eggs,
1055,8,moltres_galar,dark,flying,2.0,66.0,yellow,wings,legendary,single,580,90,85,90,100,125,90,0,0,0,0,3,0,3,slow,290,no-eggs,
1056,8,corsola_galar,ghost,,0.6,0.5,pink,armor,regular,s1c2,410,60,55,100,65,100,30,0,0,0,0,1,0,60,fast,144,water1,water3
1057,8,zigzagoon_galar,dark,normal,0.4,17.5,brown,quadruped,regular,s1c3,240,38,30,41,30,41,60,0,0,0,0,0,1,255,medium,56,ground,
1058,8,linoone_galar,dark,normal,0.5,32.5,white,quadruped,regular,s2c3,420,78,70,61,50,61,100,0,0,0,0,0,2,90,medium,147,ground,
1059,8,darumaka_galar,ice,,0.7,40.0,red,humanoid,regular,s1c2,315,70,90,45,15,45,50,0,1,0,0,0,0,120,medium-slow,63,ground,
1060,8,darmanitan,ice,fire,1.7,120.0,red,quadruped,regular,s2c2,540,105,160,55,30,55,135,0,0,0,2,0,0,60,medium-slow,189,ground,
1061,8,yamask_galar,ground,ghost,0.5,1.5,black,arms,regular,s1c2,303,38,55,85,30,65,30,0,0,1,0,0,0,190,medium,61,mineral,indeterminate
1062,8,stunfisk_galar,ground,steel,0.7,20.5,brown,fish,regular,single,471,109,81,99,66,84,32,2,0,0,0,0,0,75,medium,165,water1,indeterminate
1063,9,growlithe_hisui,fire,rock,0.8,22.7,brown,quadruped,regular,s1c2,350,60,75,45,65,50,55,0,1,0,0,0,0,190,slow,70,ground,
1064,9,arcanine_hisui,fire,rock,2.0,168.0,brown,quadruped,regular,s2c2,555,95,115,80,95,80,90,0,2,0,0,0,0,75,slow,194,ground,
1065,9,voltorb_hisui,electric,grass,0.5,13.0,red,ball,regular,s1c2,330,40,30,50,55,55,100,0,0,0,0,0,1,190,medium,66,mineral,
1066,9,electrode_hisui,electric,grass,1.2,71.0,red,ball,regular,s2c2,490,60,50,70,80,80,150,0,0,0,0,0,2,60,medium,172,mineral,
1067,9,typhlosion_hisui,fire,ghost,1.6,69.8,yellow,quadruped,regular,s3c3,534,73,84,78,119,85,95,0,0,0,3,0,0,45,medium-slow,240,ground,
1068,9,qwilfish_hisui,dark,poison,0.5,3.9,gray,fish,regular,s1c2,440,65,95,85,55,55,85,0,1,0,0,0,0,45,medium,88,water2,
1069,9,sneasel_hisui,fighting,poison,0.9,27.0,black,upright,regular,s1c2,430,55,95,55,35,75,115,0,0,0,0,0,1,60,medium-slow,86,ground,
1070,9,samurott_hisui,water,dark,1.5,58.2,blue,quadruped,regular,s3c3,528,90,108,80,100,65,85,0,0,0,3,0,0,45,medium-slow,238,ground,
1071,9,lilligant_hisui,grass,fighting,1.2,19.2,green,blob,regular,s2c2,480,70,105,75,50,75,105,0,0,0,2,0,0,75,medium,168,plant,
1072,9,zorua_hisui,normal,ghost,0.7,12.5,gray,quadruped,regular,s1c2,330,35,60,40,85,40,70,0,0,0,1,0,0,75,medium-slow,66,ground,
1073,9,zoroark_hisui,normal,ghost,1.6,73.0,gray,upright,regular,s2c2,510,55,100,60,125,60,110,0,0,0,2,0,0,45,medium-slow,179,ground,
1074,9,braviary_hisui,psychic,flying,1.7,43.4,red,wings,regular,s2c2,510,110,83,70,112,70,65,0,2,0,0,0,0,60,slow,179,flying,
1075,9,sliggoo_hisui,steel,dragon,0.7,68.5,purple,squiggle,regular,s2c3,452,58,75,83,83,113,40,0,0,0,0,2,0,45,slow,158,dragon,
1076,9,goodra_hisui,steel,dragon,1.7,334.1,purple,upright,regular,s3c3,600,80,100,100,110,150,60,0,0,0,0,3,0,45,slow,270,dragon,
1077,9,avalugg_hisui,ice,rock,1.4,262.4,blue,quadruped,regular,s2c2,514,95,127,184,34,36,38,0,0,2,0,0,0,55,medium,180,monster,mineral
1078,9,decidueye_hisui,grass,fighting,1.6,37.0,brown,wings,regular,s3c3,530,88,112,80,95,95,60,0,3,0,0,0,0,45,medium-slow,239,flying,
1079,9,dialga_hisui,steel,dragon,7.0,848.7,white,quadruped,legendary,single,680,100,100,120,150,120,90,0,0,0,3,0,0,3,slow,306,no-eggs,
1080,9,palkia_hisui,water,dragon,6.3,659.0,purple,upright,legendary,single,680,90,100,100,150,120,120,0,0,0,3,0,0,3,slow,306,no-eggs,
1081,9,wooper_paldea,poison,ground,0.4,11.0,blue,legs,regular,s1c2,210,55,45,45,25,25,15,1,0,0,0,0,0,255,medium,42,water1,ground
1082,9,tauros_paldea,fighting,,1.4,115.0,brown,quadruped,regular,single,490,75,110,105,30,70,100,0,2,0,0,0,0,45,slow,172,ground,
