id,name,types,height,weight,hp,atk,def,sp_atk,sp_def,spe,total_stats,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,sprite,stage
748,toxapex,poison/water,0.7,14.5,50,63,152,53,142,35,495,0,0,2,0,0,0,tentacles,blue,75,4,medium,7,water1,False,False,False,regular,173,0748_toxapex.png,s2c2
749,mudbray,ground,1.0,110.0,70,100,70,45,55,45,385,0,1,0,0,0,0,quadruped,brown,190,4,medium,7,ground,False,False,False,regular,77,0749_mudbray.png,s1c2
750,mudsdale,ground,2.5,920.0,100,125,100,55,85,35,500,0,2,0,0,0,0,quadruped,brown,60,4,medium,7,ground,False,False,False,regular,175,0750_mudsdale.png,s2c2
751,dewpider,water/bug,0.3,4.0,38,40,52,40,72,27,269,0,0,0,0,1,0,legs,green,200,4,medium,7,water1/bug,False,False,False,regular,54,0751_dewpider.png,s1c2
752,araquanid,water/bug,1.8,82.0,68,70,92,50,132,42,454,0,0,0,0,2,0,armor,green,100,4,medium,7,water1/bug,False,False,False,regular,159,0752_araquanid.png,s2c2
753,fomantis,grass,0.3,1.5,40,55,35,50,35,35,250,0,1,0,0,0,0,upright,pink,190,4,medium,7,plant,False,False,False,regular,50,0753_fomantis.png,s1c2
754,lurantis,grass,0.9,18.5,70,105,90,80,90,45,480,0,2,0,0,0,0,humanoid,pink,75,4,medium,7,plant,False,False,False,regular,168,0754_lurantis.png,s2c2
755,morelull,grass/fairy,0.2,1.5,40,35,55,65,75,15,285,0,0,0,0,1,0,blob,purple,190,4,medium,7,plant,False,False,False,regular,57,0755_morelull.png,s1c2
756,shiinotic,grass/fairy,1.0,11.5,60,45,80,90,100,30,405,0,0,0,0,2,0,humanoid,purple,75,4,medium,7,plant,False,False,False,regular,142,0756_shiinotic.png,s2c2
757,salandit,poison/fire,0.6,4.8,48,44,40,71,40,77,320,0,0,0,0,0,1,quadruped,black,120,1,medium,7,monster/dragon,False,False,False,regular,64,0757_salandit.png,s1c2
758,salazzle,poison/fire,1.2,22.2,68,64,60,111,60,117,480,0,0,0,0,0,2,quadruped,black,45,8,medium,7,monster/dragon,False,False,False,regular,168,0758_salazzle.png,s2c2
759,stufful,normal/fighting,0.5,6.8,70,75,50,45,50,50,340,0,1,0,0,0,0,quadruped,pink,140,4,medium,7,ground,False,False,False,regular,68,0759_stufful.png,s1c2
760,bewear,normal/fighting,2.1,135.0,120,125,80,55,60,60,500,0,2,0,0,0,0,upright,pink,70,4,medium,7,ground,False,False,False,regular,175,0760_bewear.png,s2c2
761,bounsweet,grass,0.3,3.2,42,30,38,30,38,32,210,1,0,0,0,0,0,legs,purple,235,8,medium-slow,7,plant,False,False,False,regular,42,0761_bounsweet.png,s1c3
762,steenee,grass,0.7,8.2,52,40,48,40,48,62,290,0,0,0,0,0,2,humanoid,purple,120,8,medium-slow,7,plant,False,False,False,regular,102,0762_steenee.png,s2c3
763,tsareena,grass,1.2,21.4,72,120,98,50,98,72,510,0,3,0,0,0,0,humanoid,purple,45,8,medium-slow,7,plant,False,False,False,regular,230,0763_tsareena.png,s3c3
764,comfey,fairy,0.1,0.3,51,52,90,82,110,100,485,0,0,0,0,2,0,ball,green,60,6,fast,7,plant,False,False,False,regular,170,0764_comfey.png,single
765,oranguru,normal/psychic,1.5,76.0,90,60,80,90,110,60,490,0,0,0,0,2,0,humanoid,white,45,4,slow,7,ground,False,False,False,regular,172,0765_oranguru.png,single
766,passimian,fighting,2.0,82.8,100,120,90,40,60,80,490,0,2,0,0,0,0,upright,white,45,4,slow,7,ground,False,False,False,regular,172,0766_passimian.png,single
767,wimpod,bug/water,0.5,12.0,25,35,40,20,30,80,230,0,0,0,0,0,1,tentacles,gray,90,4,medium,7,bug/water3,False,False,False,regular,46,0767_wimpod.png,s1c2
768,golisopod,bug/water,2.0,108.0,75,125,140,60,90,40,530,0,0,2,0,0,0,humanoid,gray,45,4,medium,7,bug/water3,False,False,False,regular,186,0768_golisopod.png,s2c2
769,sandygast,ghost/ground,0.5,70.0,55,55,80,70,45,15,320,0,0,1,0,0,0,squiggle,brown,140,4,medium,7,indeterminate,False,False,False,regular,64,0769_sandygast.png,s1c2
770,palossand,ghost/ground,1.3,250.0,85,75,110,100,75,35,480,0,0,2,0,0,0,squiggle,brown,60,4,medium,7,indeterminate,False,False,False,regular,168,0770_palossand.png,s2c2
771,pyukumuku,water,0.3,1.2,55,60,130,30,130,5,410,0,0,0,0,2,0,squiggle,black,60,4,fast,7,water1,False,False,False,regular,144,0771_pyukumuku.png,single
772,type-null,normal,1.9,120.5,95,95,95,95,95,59,534,2,0,0,0,0,0,quadruped,gray,3,-1,slow,7,no-eggs,True,False,False,legendary,107,0772_type_null.png,s1c2
773,silvally,normal,2.3,100.5,95,95,95,95,95,95,570,3,0,0,0,0,0,quadruped,gray,3,-1,slow,7,no-eggs,True,False,False,legendary,257,0773_silvally.png,s2c2
774,minior-red-meteor,rock/flying,0.3,40.0,60,60,100,60,100,60,440,0,0,1,0,1,0,ball,brown,30,-1,medium-slow,7,mineral,False,False,False,regular,154,0774_minior_red_meteor.png,single
775,komala,normal,0.4,19.9,65,115,65,75,95,65,480,0,2,0,0,0,0,humanoid,blue,45,4,slow,7,ground,False,False,False,regular,168,0775_komala.png,single
776,turtonator,fire/dragon,2.0,212.0,60,78,135,91,85,36,485,0,0,2,0,0,0,upright,red,70,4,medium,7,monster/dragon,False,False,False,regular,170,0776_turtonator.png,single
777,togedemaru,electric/steel,0.3,3.3,65,98,63,40,73,96,435,0,2,0,0,0,0,upright,gray,180,4,medium,7,ground/fairy,False,False,False,regular,152,0777_togedemaru.png,single
778,mimikyu-disguised,ghost/fairy,0.2,0.7,55,90,80,50,105,96,476,0,0,0,0,2,0,squiggle,yellow,45,4,medium,7,indeterminate,False,False,False,regular,167,0778_mimikyu_disguised.png,single
779,bruxish,water/psychic,0.9,19.0,68,105,70,70,70,92,475,0,2,0,0,0,0,fish,pink,80,4,medium,7,water2,False,False,False,regular,166,0779_bruxish.png,single
780,drampa,normal/dragon,3.0,185.0,78,60,85,135,91,36,485,0,0,0,2,0,0,squiggle,white,70,4,medium,7,monster/dragon,False,False,False,regular,170,0780_drampa.png,single
781,dhelmise,ghost/grass,3.9,210.0,70,131,100,86,90,40,517,0,2,0,0,0,0,blob,green,25,-1,medium,7,mineral,False,False,False,regular,181,0781_dhelmise.png,single
782,jangmo-o,dragon,0.6,29.7,45,55,65,45,45,45,300,0,0,1,0,0,0,quadruped,gray,45,4,slow,7,dragon,False,False,False,regular,60,0782_jangmo_o.png,s1c3
783,hakamo-o,dragon/fighting,1.2,47.0,55,75,90,65,70,65,420,0,0,2,0,0,0,upright,gray,45,4,slow,7,dragon,False,False,False,regular,147,0783_hakamo_o.png,s2c3
784,kommo-o,dragon/fighting,1.6,78.2,75,110,125,100,105,85,600,0,0,3,0,0,0,upright,gray,45,4,slow,7,dragon,False,False,False,regular,270,0784_kommo_o.png,s3c3
785,tapu-koko,electric/fairy,1.8,20.5,70,115,85,95,75,130,570,0,0,0,0,0,3,arms,yellow,3,-1,slow,7,no-eggs,True,False,False,legendary,257,0785_tapu_koko.png,single
786,tapu-lele,psychic/fairy,1.2,18.6,70,85,75,130,115,95,570,0,0,0,3,0,0,arms,pink,3,-1,slow,7,no-eggs,True,False,False,legendary,257,0786_tapu_lele.png,single
787,tapu-bulu,grass/fairy,1.9,45.5,70,130,115,85,95,75,570,0,3,0,0,0,0,arms,red,3,-1,slow,7,no-eggs,True,False,False,legendary,257,0787_tapu_bulu.png,single
788,tapu-fini,water/fairy,1.3,21.2,70,75,115,95,130,85,570,0,0,0,0,3,0,arms,purple,3,-1,slow,7,no-eggs,True,False,False,legendary,257,0788_tapu_fini.png,single
789,cosmog,psychic,0.2,0.1,43,29,31,29,31,37,200,1,0,0,0,0,0,ball,blue,45,-1,slow,7,no-eggs,True,False,False,legendary,40,0789_cosmog.png,s1c3
790,cosmoem,psychic,0.1,999.9,43,29,131,29,131,37,400,0,0,1,0,1,0,ball,blue,45,-1,slow,7,no-eggs,True,False,False,legendary,140,0790_cosmoem.png,s2c3
791,solgaleo,psychic/steel,3.4,230.0,137,137,107,113,89,97,680,0,3,0,0,0,0,quadruped,white,45,-1,slow,7,no-eggs,True,False,False,legendary,306,0791_solgaleo.png,s3c3
792,lunala,psychic/ghost,4.0,120.0,137,113,89,137,107,97,680,0,0,0,3,0,0,wings,purple,45,-1,slow,7,no-eggs,True,False,False,legendary,306,0792_lunala.png,s3c3
793,nihilego,rock/poison,1.2,55.5,109,53,47,127,131,103,570,0,0,0,0,3,0,tentacles,white,45,-1,slow,7,no-eggs,False,False,False,regular,257,0793_nihilego.png,single
794,buzzwole,bug/fighting,2.4,333.6,107,139,139,53,53,79,570,0,1,2,0,0,0,tentacles,red,45,-1,slow,7,no-eggs,False,False,False,regular,257,0794_buzzwole.png,single
795,pheromosa,bug/fighting,1.8,25.0,71,137,37,137,37,151,570,0,0,0,0,0,3,humanoid,white,45,-1,slow,7,no-eggs,False,False,False,regular,257,0795_pheromosa.png,single
796,xurkitree,electric,3.8,100.0,83,89,71,173,71,83,570,0,0,0,3,0,0,upright,black,45,-1,slow,7,no-eggs,False,False,False,regular,257,0796_xurkitree.png,single
797,celesteela,steel/flying,9.2,999.9,97,101,103,107,101,61,570,0,1,1,1,0,0,humanoid,green,45,-1,slow,7,no-eggs,False,False,False,regular,257,0797_celesteela.png,single
798,kartana,grass/steel,0.3,0.1,59,181,131,59,31,109,570,0,3,0,0,0,0,humanoid,white,45,-1,slow,7,no-eggs,False,False,False,regular,257,0798_kartana.png,single
799,guzzlord,dark/dragon,5.5,888.0,223,101,53,97,53,43,570,3,0,0,0,0,0,upright,black,45,-1,slow,7,no-eggs,False,False,False,regular,257,0799_guzzlord.png,single
800,necrozma,psychic,2.4,230.0,97,107,101,127,89,79,600,0,1,0,2,0,0,arms,black,255,-1,slow,7,no-eggs,True,False,False,legendary,270,0800_necrozma.png,single
801,magearna,steel/fairy,1.0,80.5,80,95,115,130,115,65,600,0,0,0,3,0,0,humanoid,gray,3,-1,slow,7,no-eggs,False,True,False,mythical,270,0801_magearna.png,single
802,marshadow,fighting/ghost,0.7,22.2,90,125,80,90,90,125,600,0,2,0,0,0,1,humanoid,gray,3,-1,slow,7,no-eggs,False,True,False,mythical,270,0802_marshadow.png,single
803,poipole,poison,0.6,1.8,67,73,67,73,67,73,420,0,0,0,0,0,1,upright,purple,45,-1,slow,7,no-eggs,False,False,False,regular,189,0803_poipole.png,s1c2
804,naganadel,poison/dragon,3.6,150.0,73,73,73,127,73,121,540,0,0,0,3,0,0,wings,purple,45,-1,slow,7,no-eggs,False,False,False,regular,243,0804_naganadel.png,s2c2
805,stakataka,rock/steel,5.5,820.0,61,131,211,53,101,13,570,0,0,3,0,0,0,quadruped,gray,30,-1,slow,7,no-eggs,False,False,False,regular,257,0805_stakataka.png,single
806,blacephalon,fire/ghost,1.8,13.0,53,127,53,151,79,107,570,0,0,0,3,0,0,humanoid,white,30,-1,slow,7,no-eggs,False,False,False,regular,257,0806_blacephalon.png,single
807,zeraora,electric,1.5,44.5,88,112,75,102,80,143,600,0,0,0,0,0,3,humanoid,yellow,3,-1,slow,7,no-eggs,False,True,False,mythical,270,0807_zeraora.png,single
808,meltan,steel,0.2,8.0,46,65,65,55,35,34,300,0,1,0,0,0,0,ball,gray,3,-1,slow,7,no-eggs,False,True,False,mythical,135,0808_meltan.png,single
809,melmetal,steel,2.5,800.0,135,143,143,80,65,34,600,0,3,0,0,0,0,humanoid,gray,3,-1,slow,7,no-eggs,False,True,False,mythical,270,0809_melmetal.png,single
810,grookey,grass,0.3,5.0,50,65,50,40,40,65,310,0,1,0,0,0,0,upright,green,45,1,medium-slow,8,ground/plant,False,False,False,regular,62,0810_grookey.png,s1c3
811,thwackey,grass,0.7,14.0,70,85,70,55,60,80,420,0,2,0,0,0,0,upright,green,45,1,medium-slow,8,ground/plant,False,False,False,regular,147,0811_thwackey.png,s2c3
812,rillaboom,grass,2.1,90.0,100,125,90,60,70,85,530,0,3,0,0,0,0,humanoid,green,45,1,medium-slow,8,ground/plant,False,False,False,regular,265,0812_rillaboom.png,s3c3
813,scorbunny,fire,0.3,4.5,50,71,40,40,40,69,310,0,0,0,0,0,1,upright,white,45,1,medium-slow,8,ground/humanshape,False,False,False,regular,62,0813_scorbunny.png,s1c3
814,raboot,fire,0.6,9.0,65,86,60,55,60,94,420,0,0,0,0,0,2,upright,gray,45,1,medium-slow,8,ground/humanshape,False,False,False,regular,147,0814_raboot.png,s2c3
815,cinderace,fire,1.4,33.0,80,116,75,65,75,119,530,0,0,0,0,0,3,upright,white,45,1,medium-slow,8,ground/humanshape,False,False,False,regular,265,0815_cinderace.png,s3c3
816,sobble,water,0.3,4.0,50,40,40,70,40,70,310,0,0,0,0,1,1,quadruped,blue,45,1,medium-slow,8,water1/ground,False,False,False,regular,62,0816_sobble.png,s1c3
817,drizzile,water,0.7,11.5,65,60,55,95,55,90,420,0,0,0,2,0,0,upright,blue,45,1,medium-slow,8,water1/ground,False,False,False,regular,147,0817_drizzile.png,s2c3
818,inteleon,water,1.9,45.2,70,85,65,125,65,120,530,0,0,0,0,0,3,upright,blue,45,1,medium-slow,8,water1/ground,False,False,False,regular,265,0818_inteleon.png,s3c3
819,skwovet,normal,0.3,2.5,70,55,55,35,35,25,275,1,0,0,0,0,0,upright,brown,255,4,medium,8,ground,False,False,False,regular,55,0819_skwovet.png,s1c2
820,greedent,normal,0.6,6.0,120,95,95,55,75,20,460,2,0,0,0,0,0,upright,brown,90,4,medium,8,ground,False,False,False,regular,161,0820_greedent.png,s2c2
821,rookidee,flying,0.2,1.8,38,47,35,33,35,57,245,0,0,0,0,0,1,wings,blue,255,4,medium-slow,8,flying,False,False,False,regular,49,0821_rookidee.png,s1c3
822,corvisquire,flying,0.8,16.0,68,67,55,43,55,77,365,0,0,0,0,0,2,wings,blue,120,4,medium-slow,8,flying,False,False,False,regular,128,0822_corvisquire.png,s2c3
823,corviknight,flying/steel,2.2,75.0,98,87,105,53,85,67,495,0,0,3,0,0,0,wings,purple,45,4,medium-slow,8,flying,False,False,False,regular,248,0823_corviknight.png,s3c3
824,blipbug,bug,0.4,8.0,25,20,20,25,45,45,180,0,0,0,0,1,0,armor,blue,255,4,medium,8,bug,False,False,False,regular,36,0824_blipbug.png,s1c3
825,dottler,bug/psychic,0.4,19.5,50,35,80,50,90,30,335,0,0,0,0,2,0,armor,yellow,120,4,medium,8,bug,False,False,False,regular,117,0825_dottler.png,s2c3
826,orbeetle,bug/psychic,0.4,40.8,60,45,110,80,120,90,505,0,0,0,0,3,0,wings,red,45,4,medium,8,bug,False,False,False,regular,253,0826_orbeetle.png,s3c3
827,nickit,dark,0.6,8.9,40,28,28,47,52,50,245,0,0,0,0,1,0,quadruped,brown,255,4,fast,8,ground,False,False,False,regular,49,0827_nickit.png,s1c2
828,thievul,dark,1.2,19.9,70,58,58,87,92,90,455,0,0,0,0,2,0,quadruped,brown,127,4,fast,8,ground,False,False,False,regular,159,0828_thievul.png,s2c2
829,gossifleur,grass,0.4,2.2,40,40,60,40,60,10,250,0,0,0,0,1,0,blob,green,190,4,medium,8,plant,False,False,False,regular,50,0829_gossifleur.png,s1c2
830,eldegoss,grass,0.5,2.5,60,50,90,80,120,60,460,0,0,0,0,2,0,blob,green,75,4,medium,8,plant,False,False,False,regular,161,0830_eldegoss.png,s2c2
831,wooloo,normal,0.6,6.0,42,40,55,40,45,48,270,0,0,1,0,0,0,quadruped,white,255,4,medium,8,ground,False,False,False,regular,122,0831_wooloo.png,s1c2
832,dubwool,normal,1.3,43.0,72,80,100,60,90,88,490,0,0,2,0,0,0,quadruped,white,127,4,medium,8,ground,False,False,False,regular,172,0832_dubwool.png,s2c2
833,chewtle,water,0.3,8.5,50,64,50,38,38,44,284,0,1,0,0,0,0,quadruped,green,255,4,medium,8,monster/water1,False,False,False,regular,57,0833_chewtle.png,s1c2
834,drednaw,water/rock,1.0,115.5,90,115,90,48,68,74,485,0,2,0,0,0,0,quadruped,green,75,4,medium,8,monster/water1,False,False,False,regular,170,0834_drednaw.png,s2c2
835,yamper,electric,0.3,13.5,59,45,50,40,50,26,270,1,0,0,0,0,0,quadruped,yellow,255,4,fast,8,ground,False,False,False,regular,54,0835_yamper.png,s1c2
836,boltund,electric,1.0,34.0,69,90,60,90,60,121,490,0,0,0,0,0,2,quadruped,yellow,45,4,fast,8,ground,False,False,False,regular,172,0836_boltund.png,s2c2
837,rolycoly,rock,0.3,12.0,30,40,50,40,50,30,240,0,0,1,0,0,0,ball,black,255,4,medium-slow,8,mineral,False,False,False,regular,48,0837_rolycoly.png,s1c3
838,carkol,rock/fire,1.1,78.0,80,60,90,60,70,50,410,0,0,2,0,0,0,legs,black,120,4,medium-slow,8,mineral,False,False,False,regular,144,0838_carkol.png,s2c3
839,coalossal,rock/fire,2.8,310.5,110,80,120,80,90,30,510,0,0,3,0,0,0,humanoid,black,45,4,medium-slow,8,mineral,False,False,False,regular,255,0839_coalossal.png,s3c3
840,applin,grass/dragon,0.2,0.5,40,40,80,40,40,20,260,0,0,1,0,0,0,squiggle,green,255,4,slow-then-very-fast,8,plant/dragon,False,False,False,regular,52,0840_applin.png,s1c3
841,flapple,grass/dragon,0.3,1.0,70,110,80,95,60,70,485,0,2,0,0,0,0,wings,green,45,4,slow-then-very-fast,8,plant/dragon,False,False,False,regular,170,0841_flapple.png,s2c3
842,appletun,grass/dragon,0.4,13.0,110,85,80,100,80,30,485,2,0,0,0,0,0,quadruped,green,45,4,slow-then-very-fast,8,plant/dragon,False,False,False,regular,170,0842_appletun.png,s2c3
843,silicobra,ground,2.2,7.6,52,57,75,35,50,46,315,0,0,1,0,0,0,squiggle,green,255,4,medium,8,ground/dragon,False,False,False,regular,63,0843_silicobra.png,s1c2
844,sandaconda,ground,3.8,65.5,72,107,125,65,70,71,510,0,0,2,0,0,0,squiggle,green,120,4,medium,8,ground/dragon,False,False,False,regular,179,0844_sandaconda.png,s2c2
845,cramorant,flying/water,0.8,18.0,70,85,55,85,95,85,475,0,0,0,0,2,0,wings,blue,45,4,medium,8,water1/flying,False,False,False,regular,166,0845_cramorant.png,single
846,arrokuda,water,0.5,1.0,41,63,40,40,30,66,280,0,0,0,0,0,1,fish,brown,255,4,slow,8,water2,False,False,False,regular,56,0846_arrokuda.png,s1c2
847,barraskewda,water,1.3,30.0,61,123,60,60,50,136,490,0,0,0,0,0,2,fish,brown,60,4,slow,8,water2,False,False,False,regular,172,0847_barraskewda.png,s2c2
848,toxel,electric/poison,0.4,11.0,40,38,35,54,35,40,242,0,0,0,1,0,0,upright,purple,75,4,medium-slow,8,no-eggs,False,False,True,baby,48,0848_toxel.png,s1c2
849,toxtricity-amped,electric/poison,1.6,40.0,75,98,70,114,70,75,502,0,0,0,2,0,0,upright,purple,45,4,medium-slow,8,humanshape,False,False,False,regular,176,0849_toxtricity_amped.png,s2c2
850,sizzlipede,fire/bug,0.7,1.0,50,65,45,50,50,45,305,0,1,0,0,0,0,tentacles,red,190,4,medium,8,bug,False,False,False,regular,61,0850_sizzlipede.png,s1c2
851,centiskorch,fire/bug,3.0,120.0,100,115,65,90,90,65,525,0,2,0,0,0,0,tentacles,red,75,4,medium,8,bug,False,False,False,regular,184,0851_centiskorch.png,s2c2
852,clobbopus,fighting,0.6,4.0,50,68,60,50,50,32,310,0,1,0,0,0,0,tentacles,brown,180,4,medium-slow,8,water1/humanshape,False,False,False,regular,62,0852_clobbopus.png,s1c2
853,grapploct,fighting,1.6,39.0,80,118,90,70,80,42,480,0,2,0,0,0,0,tentacles,blue,45,4,medium-slow,8,water1/humanshape,False,False,False,regular,168,0853_grapploct.png,s2c2
854,sinistea,ghost,0.1,0.2,40,45,45,74,54,50,308,0,0,0,1,0,0,ball,purple,120,-1,medium,8,mineral/indeterminate,False,False,False,regular,62,0854_sinistea.png,s1c2
855,polteageist,ghost,0.2,0.4,60,65,65,134,114,70,508,0,0,0,2,0,0,ball,purple,60,-1,medium,8,mineral/indeterminate,False,False,False,regular,178,0855_polteageist.png,s2c2
856,hatenna,psychic,0.4,3.4,42,30,45,56,53,39,265,0,0,0,1,0,0,legs,pink,235,8,slow,8,fairy,False,False,False,regular,53,0856_hatenna.png,s1c3
857,hattrem,psychic,0.6,4.8,57,40,65,86,73,49,370,0,0,0,2,0,0,humanoid,pink,120,8,slow,8,fairy,False,False,False,regular,130,0857_hattrem.png,s2c3
858,hatterene,psychic/fairy,2.1,5.1,57,90,95,136,103,29,510,0,0,0,3,0,0,blob,pink,45,8,slow,8,fairy,False,False,False,regular,255,0858_hatterene.png,s3c3
859,impidimp,dark/fairy,0.4,5.5,45,45,30,55,40,50,265,0,0,0,1,0,0,humanoid,pink,255,0,medium,8,fairy/humanshape,False,False,False,regular,53,0859_impidimp.png,s1c3
860,morgrem,dark/fairy,0.8,12.5,65,60,45,75,55,70,370,0,0,0,2,0,0,humanoid,pink,120,0,medium,8,fairy/humanshape,False,False,False,regular,130,0860_morgrem.png,s2c3
861,grimmsnarl,dark/fairy,1.5,61.0,95,120,65,95,75,60,510,0,3,0,0,0,0,humanoid,purple,45,0,medium,8,fairy/humanshape,False,False,False,regular,255,0861_grimmsnarl.png,s3c3
862,obstagoon,dark/normal,1.6,46.0,93,90,101,60,81,95,520,0,0,3,0,0,0,upright,gray,45,4,medium,8,ground,False,False,False,regular,260,0862_obstagoon.png,s3c3
863,perrserker,steel,0.8,28.0,70,110,100,50,60,50,440,0,2,0,0,0,0,upright,brown,90,4,medium,8,ground,False,False,False,regular,154,0863_perrserker.png,s2c2
864,cursola,ghost,1.0,0.4,60,95,50,145,130,30,510,0,0,0,2,0,0,arms,white,30,6,fast,8,water1/water3,False,False,False,regular,179,0864_cursola.png,s2c2
865,sirfetchd,fighting,0.8,117.0,62,135,95,68,82,65,507,0,2,0,0,0,0,wings,white,45,4,medium,8,flying/ground,False,False,False,regular,177,0865_sirfetchd.png,s2c2
866,mr-rime,ice/psychic,1.5,58.2,80,85,75,110,100,70,520,0,0,0,3,0,0,humanoid,purple,45,4,medium,8,humanshape,False,False,False,regular,182,0866_mr_rime.png,s2c2
867,runerigus,ground/ghost,1.6,66.6,58,95,145,50,105,30,483,0,0,2,0,0,0,blob,gray,90,4,medium,8,mineral/indeterminate,False,False,False,regular,169,0867_runerigus.png,s2c2
868,milcery,fairy,0.2,0.3,45,40,40,50,61,34,270,0,0,0,0,1,0,ball,white,200,8,medium,8,fairy/indeterminate,False,False,False,regular,54,0868_milcery.png,s1c2
869,alcremie,fairy,0.3,0.5,65,60,75,110,121,64,495,0,0,0,0,2,0,blob,white,100,8,medium,8,fairy/indeterminate,False,False,False,regular,173,0869_alcremie.png,s2c2
870,falinks,fighting,3.0,62.0,65,100,100,70,60,75,470,0,2,0,0,1,0,heads,yellow,45,-1,medium,8,fairy/mineral,False,False,False,regular,165,0870_falinks.png,single
871,pincurchin,electric,0.3,1.0,48,101,95,91,85,15,435,0,2,0,0,0,0,tentacles,purple,75,4,medium,8,water1/indeterminate,False,False,False,regular,152,0871_pincurchin.png,single
872,snom,ice/bug,0.3,3.8,30,25,35,45,30,20,185,0,0,0,1,0,0,squiggle,white,190,4,medium,8,bug,False,False,False,regular,37,0872_snom.png,s1c2
873,frosmoth,ice/bug,1.3,42.0,70,65,60,125,90,65,475,0,0,0,2,0,0,bug-wings,white,75,4,medium,8,bug,False,False,False,regular,166,0873_frosmoth.png,s2c2
874,stonjourner,rock,2.5,520.0,100,125,135,20,20,70,470,0,0,2,0,0,0,legs,gray,60,4,slow,8,mineral,False,False,False,regular,165,0874_stonjourner.png,single
875,eiscue-ice,ice,1.4,89.0,75,80,110,65,90,50,470,0,0,2,0,0,0,upright,blue,60,4,slow,8,water1/ground,False,False,False,regular,165,0875_eiscue_ice.png,single
876,indeedee-male,psychic/normal,0.9,28.0,60,65,55,105,95,95,475,0,0,0,2,0,0,upright,purple,30,4,fast,8,fairy,False,False,False,regular,166,0876_indeedee_male.png,single
877,morpeko-full-belly,electric/dark,0.3,3.0,58,95,58,70,58,97,436,0,0,0,0,0,2,humanoid,yellow,180,4,medium,8,ground/fairy,False,False,False,regular,153,0877_morpeko_full_belly.png,single
878,cufant,steel,1.2,100.0,72,80,49,40,49,40,330,0,1,0,0,0,0,quadruped,yellow,190,4,medium,8,ground/mineral,False,False,False,regular,66,0878_cufant.png,s1c2
879,copperajah,steel,3.0,650.0,122,130,69,80,69,30,500,0,2,0,0,0,0,quadruped,green,90,4,medium,8,ground/mineral,False,False,False,regular,175,0879_copperajah.png,s2c2
880,dracozolt,electric/dragon,1.8,190.0,90,100,90,80,70,75,505,0,2,0,0,0,0,upright,green,45,-1,slow,8,no-eggs,False,False,False,regular,177,0880_dracozolt.png,single
881,arctozolt,electric/ice,2.3,150.0,90,100,90,90,80,55,505,0,2,0,0,0,0,upright,blue,45,-1,slow,8,no-eggs,False,False,False,regular,177,0881_arctozolt.png,single
882,dracovish,water/dragon,2.3,215.0,90,90,100,70,80,75,505,0,0,2,0,0,0,legs,green,45,-1,slow,8,no-eggs,False,False,False,regular,177,0882_dracovish.png,single
883,arctovish,water/ice,2.0,175.0,90,90,100,80,90,55,505,0,0,2,0,0,0,fish,blue,45,-1,slow,8,no-eggs,False,False,False,regular,177,0883_arctovish.png,single
884,duraludon,steel/dragon,1.8,40.0,70,95,115,120,50,85,535,0,0,0,2,0,0,upright,white,45,4,medium,8,mineral/dragon,False,False,False,regular,187,0884_duraludon.png,s1c2
885,dreepy,dragon/ghost,0.5,2.0,28,60,30,40,30,82,270,0,0,0,0,0,1,squiggle,green,45,4,slow,8,indeterminate/dragon,False,False,False,regular,54,0885_dreepy.png,s1c3
886,drakloak,dragon/ghost,1.4,11.0,68,80,50,60,50,102,410,0,0,0,0,0,2,arms,green,45,4,slow,8,indeterminate/dragon,False,False,False,regular,144,0886_drakloak.png,s2c3
887,dragapult,dragon/ghost,3.0,50.0,88,120,75,100,75,142,600,0,0,0,0,0,3,upright,green,45,4,slow,8,indeterminate/dragon,False,False,False,regular,300,0887_dragapult.png,s3c3
888,zacian,fairy,2.8,110.0,92,120,115,80,115,138,660,0,0,0,0,0,3,quadruped,blue,10,-1,slow,8,no-eggs,True,False,False,legendary,335,0888_zacian.png,single
889,zamazenta,fighting,2.9,210.0,92,120,115,80,115,138,660,0,0,0,0,0,3,quadruped,red,10,-1,slow,8,no-eggs,True,False,False,legendary,335,0889_zamazenta.png,single
890,eternatus,poison/dragon,20.0,950.0,140,85,95,145,95,130,690,3,0,0,0,0,0,wings,purple,255,-1,slow,8,no-eggs,True,False,False,legendary,345,0890_eternatus.png,single
891,kubfu,fighting,0.6,12.0,60,90,60,53,50,72,385,0,1,0,0,0,0,upright,gray,3,1,slow,8,no-eggs,True,False,False,legendary,77,0891_kubfu.png,s1c2
892,urshifu-single-strike,fighting/dark,1.9,105.0,100,130,100,63,60,97,550,0,3,0,0,0,0,humanoid,gray,3,1,slow,8,no-eggs,True,False,False,legendary,275,0892_urshifu_single_strike.png,s2c2
893,zarude,dark/grass,1.8,70.0,105,120,105,70,95,105,600,0,3,0,0,0,0,upright,green,3,-1,slow,8,no-eggs,False,True,False,mythical,300,0893_zarude.png,single
894,regieleki,electric,1.2,145.0,80,100,50,100,50,200,580,0,0,0,0,0,3,humanoid,yellow,3,-1,slow,8,no-eggs,True,False,False,legendary,290,0894_regieleki.png,single
