id,name,height,weight,total_stats,hp,atk,def_,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,is_legendary,is_mythical,is_baby,rarity,base_experience,stage,type_1,type_2,egg_group_1,egg_group_2
824,blipbug,0.4,8.0,180,25,20,20,25,45,45,0,0,0,0,1,0,armor,blue,255,4,medium,8,False,False,False,regular,36,s1c3,bug,,bug,
825,dottler,0.4,19.5,335,50,35,80,50,90,30,0,0,0,0,2,0,armor,yellow,120,4,medium,8,False,False,False,regular,117,s2c3,bug,psychic,bug,
826,orbeetle,0.4,40.8,505,60,45,110,80,120,90,0,0,0,0,3,0,wings,red,45,4,medium,8,False,False,False,regular,253,s3c3,bug,psychic,bug,
827,nickit,0.6,8.9,245,40,28,28,47,52,50,0,0,0,0,1,0,quadruped,brown,255,4,fast,8,False,False,False,regular,49,s1c2,dark,,ground,
828,thievul,1.2,19.9,455,70,58,58,87,92,90,0,0,0,0,2,0,quadruped,brown,127,4,fast,8,False,False,False,regular,159,s2c2,dark,,ground,
829,gossifleur,0.4,2.2,250,40,40,60,40,60,10,0,0,0,0,1,0,blob,green,190,4,medium,8,False,False,False,regular,50,s1c2,grass,,plant,
830,eldegoss,0.5,2.5,460,60,50,90,80,120,60,0,0,0,0,2,0,blob,green,75,4,medium,8,False,False,False,regular,161,s2c2,grass,,plant,
831,wooloo,0.6,6.0,270,42,40,55,40,45,48,0,0,1,0,0,0,quadruped,white,255,4,medium,8,False,False,False,regular,122,s1c2,normal,,ground,
832,dubwool,1.3,43.0,490,72,80,100,60,90,88,0,0,2,0,0,0,quadruped,white,127,4,medium,8,False,False,False,regular,172,s2c2,normal,,ground,
833,chewtle,0.3,8.5,284,50,64,50,38,38,44,0,1,0,0,0,0,quadruped,green,255,4,medium,8,False,False,False,regular,57,s1c2,water,,monster,water1
834,drednaw,1.0,115.5,485,90,115,90,48,68,74,0,2,0,0,0,0,quadruped,green,75,4,medium,8,False,False,False,regular,170,s2c2,water,rock,monster,water1
835,yamper,0.3,13.5,270,59,45,50,40,50,26,1,0,0,0,0,0,quadruped,yellow,255,4,fast,8,False,False,False,regular,54,s1c2,electric,,ground,
836,boltund,1.0,34.0,490,69,90,60,90,60,121,0,0,0,0,0,2,quadruped,yellow,45,4,fast,8,False,False,False,regular,172,s2c2,electric,,ground,
837,rolycoly,0.3,12.0,240,30,40,50,40,50,30,0,0,1,0,0,0,ball,black,255,4,medium-slow,8,False,False,False,regular,48,s1c3,rock,,mineral,
838,carkol,1.1,78.0,410,80,60,90,60,70,50,0,0,2,0,0,0,legs,black,120,4,medium-slow,8,False,False,False,regular,144,s2c3,rock,fire,mineral,
839,coalossal,2.8,310.5,510,110,80,120,80,90,30,0,0,3,0,0,0,humanoid,black,45,4,medium-slow,8,False,False,False,regular,255,s3c3,rock,fire,mineral,
840,applin,0.2,0.5,260,40,40,80,40,40,20,0,0,1,0,0,0,squiggle,green,255,4,slow-then-very-fast,8,False,False,False,regular,52,s1c3,grass,dragon,plant,dragon
841,flapple,0.3,1.0,485,70,110,80,95,60,70,0,2,0,0,0,0,wings,green,45,4,slow-then-very-fast,8,False,False,False,regular,170,s2c3,grass,dragon,plant,dragon
842,appletun,0.4,13.0,485,110,85,80,100,80,30,2,0,0,0,0,0,quadruped,green,45,4,slow-then-very-fast,8,False,False,False,regular,170,s2c3,grass,dragon,plant,dragon
843,silicobra,2.2,7.6,315,52,57,75,35,50,46,0,0,1,0,0,0,squiggle,green,255,4,medium,8,False,False,False,regular,63,s1c2,ground,,ground,dragon
844,sandaconda,3.8,65.5,510,72,107,125,65,70,71,0,0,2,0,0,0,squiggle,green,120,4,medium,8,False,False,False,regular,179,s2c2,ground,,ground,dragon
845,cramorant,0.8,18.0,475,70,85,55,85,95,85,0,0,0,0,2,0,wings,blue,45,4,medium,8,False,False,False,regular,166,single,flying,water,water1,flying
846,arrokuda,0.5,1.0,280,41,63,40,40,30,66,0,0,0,0,0,1,fish,brown,255,4,slow,8,False,False,False,regular,56,s1c2,water,,water2,
847,barraskewda,1.3,30.0,490,61,123,60,60,50,136,0,0,0,0,0,2,fish,brown,60,4,slow,8,False,False,False,regular,172,s2c2,water,,water2,
848,toxel,0.4,11.0,242,40,38,35,54,35,40,0,0,0,1,0,0,upright,purple,75,4,medium-slow,8,False,False,True,regular,48,s1c2,electric,poison,no-eggs,
849,toxtricity,1.6,40.0,502,75,98,70,114,70,75,0,0,0,2,0,0,upright,purple,45,4,medium-slow,8,False,False,False,regular,176,s2c2,electric,poison,humanshape,
850,sizzlipede,0.7,1.0,305,50,65,45,50,50,45,0,1,0,0,0,0,tentacles,red,190,4,medium,8,False,False,False,regular,61,s1c2,fire,bug,bug,
851,centiskorch,3.0,120.0,525,100,115,65,90,90,65,0,2,0,0,0,0,tentacles,red,75,4,medium,8,False,False,False,regular,184,s2c2,fire,bug,bug,
852,clobbopus,0.6,4.0,310,50,68,60,50,50,32,0,1,0,0,0,0,tentacles,brown,180,4,medium-slow,8,False,False,False,regular,62,s1c2,fighting,,water1,humanshape
853,grapploct,1.6,39.0,480,80,118,90,70,80,42,0,2,0,0,0,0,tentacles,blue,45,4,medium-slow,8,False,False,False,regular,168,s2c2,fighting,,water1,humanshape
854,sinistea,0.1,0.2,308,40,45,45,74,54,50,0,0,0,1,0,0,ball,purple,120,-1,medium,8,False,False,False,regular,62,s1c2,ghost,,mineral,indeterminate
855,polteageist,0.2,0.4,508,60,65,65,134,114,70,0,0,0,2,0,0,ball,purple,60,-1,medium,8,False,False,False,regular,178,s2c2,ghost,,mineral,indeterminate
856,hatenna,0.4,3.4,265,42,30,45,56,53,39,0,0,0,1,0,0,legs,pink,235,8,slow,8,False,False,False,regular,53,s1c3,psychic,,fairy,
857,hattrem,0.6,4.8,370,57,40,65,86,73,49,0,0,0,2,0,0,humanoid,pink,120,8,slow,8,False,False,False,regular,130,s2c3,psychic,,fairy,
858,hatterene,2.1,5.1,510,57,90,95,136,103,29,0,0,0,3,0,0,blob,pink,45,8,slow,8,False,False,False,regular,255,s3c3,psychic,fairy,fairy,
859,impidimp,0.4,5.5,265,45,45,30,55,40,50,0,0,0,1,0,0,humanoid,pink,255,0,medium,8,False,False,False,regular,53,s1c3,dark,fairy,fairy,humanshape
860,morgrem,0.8,12.5,370,65,60,45,75,55,70,0,0,0,2,0,0,humanoid,pink,120,0,medium,8,False,False,False,regular,130,s2c3,dark,fairy,fairy,humanshape
861,grimmsnarl,1.5,61.0,510,95,120,65,95,75,60,0,3,0,0,0,0,humanoid,purple,45,0,medium,8,False,False,False,regular,255,s3c3,dark,fairy,fairy,humanshape
862,obstagoon,1.6,46.0,520,93,90,101,60,81,95,0,0,3,0,0,0,upright,gray,45,4,medium,8,False,False,False,regular,260,s3c3,dark,normal,ground,
863,perrserker,0.8,28.0,440,70,110,100,50,60,50,0,2,0,0,0,0,upright,brown,90,4,medium,8,False,False,False,regular,154,s2c2,steel,,ground,
864,cursola,1.0,0.4,510,60,95,50,145,130,30,0,0,0,2,0,0,arms,white,30,6,fast,8,False,False,False,regular,179,s2c2,ghost,,water1,water3
865,sirfetchd,0.8,117.0,507,62,135,95,68,82,65,0,2,0,0,0,0,wings,white,45,4,medium,8,False,False,False,regular,177,s2c2,fighting,,flying,ground
866,mr_rime,1.5,58.2,520,80,85,75,110,100,70,0,0,0,3,0,0,humanoid,purple,45,4,medium,8,False,False,False,regular,182,single,ice,psychic,humanshape,
867,runerigus,1.6,66.6,483,58,95,145,50,105,30,0,0,2,0,0,0,blob,gray,90,4,medium,8,False,False,False,regular,169,s2c2,ground,ghost,mineral,indeterminate
868,milcery,0.2,0.3,270,45,40,40,50,61,34,0,0,0,0,1,0,ball,white,200,8,medium,8,False,False,False,regular,54,s1c2,fairy,,fairy,indeterminate
869,alcremie,0.3,0.5,495,65,60,75,110,121,64,0,0,0,0,2,0,blob,white,100,8,medium,8,False,False,False,regular,173,s2c2,fairy,,fairy,indeterminate
870,falinks,3.0,62.0,470,65,100,100,70,60,75,0,2,0,0,1,0,heads,yellow,45,-1,medium,8,False,False,False,regular,165,single,fighting,,fairy,mineral
871,pincurchin,0.3,1.0,435,48,101,95,91,85,15,0,2,0,0,0,0,tentacles,purple,75,4,medium,8,False,False,False,regular,152,single,electric,,water1,indeterminate
872,snom,0.3,3.8,185,30,25,35,45,30,20,0,0,0,1,0,0,squiggle,white,190,4,medium,8,False,False,False,regular,37,s1c2,ice,bug,bug,
873,frosmoth,1.3,42.0,475,70,65,60,125,90,65,0,0,0,2,0,0,bug-wings,white,75,4,medium,8,False,False,False,regular,166,s2c2,ice,bug,bug,
874,stonjourner,2.5,520.0,470,100,125,135,20,20,70,0,0,2,0,0,0,legs,gray,60,4,slow,8,False,False,False,regular,165,single,rock,,mineral,
875,eiscue,1.4,89.0,470,75,80,110,65,90,50,0,0,2,0,0,0,upright,blue,60,4,slow,8,False,False,False,regular,165,single,ice,,water1,ground
876,indeedee,0.9,28.0,475,60,65,55,105,95,95,0,0,0,2,0,0,upright,purple,30,4,fast,8,False,False,False,regular,166,single,psychic,normal,fairy,
877,morpeko,0.3,3.0,436,58,95,58,70,58,97,0,0,0,0,0,2,humanoid,yellow,180,4,medium,8,False,False,False,regular,153,single,electric,dark,ground,fairy
878,cufant,1.2,100.0,330,72,80,49,40,49,40,0,1,0,0,0,0,quadruped,yellow,190,4,medium,8,False,False,False,regular,66,s1c2,steel,,ground,mineral
879,copperajah,3.0,650.0,500,122,130,69,80,69,30,0,2,0,0,0,0,quadruped,green,90,4,medium,8,False,False,False,regular,175,s2c2,steel,,ground,mineral
880,dracozolt,1.8,190.0,505,90,100,90,80,70,75,0,2,0,0,0,0,upright,green,45,-1,slow,8,False,False,False,regular,177,single,electric,dragon,no-eggs,
881,arctozolt,2.3,150.0,505,90,100,90,90,80,55,0,2,0,0,0,0,upright,blue,45,-1,slow,8,False,False,False,regular,177,single,electric,ice,no-eggs,
882,dracovish,2.3,215.0,505,90,90,100,70,80,75,0,0,2,0,0,0,legs,green,45,-1,slow,8,False,False,False,regular,177,single,water,dragon,no-eggs,
883,arctovish,2.0,175.0,505,90,90,100,80,90,55,0,0,2,0,0,0,fish,blue,45,-1,slow,8,False,False,False,regular,177,single,water,ice,no-eggs,
884,duraludon,1.8,40.0,535,70,95,115,120,50,85,0,0,0,2,0,0,upright,white,45,4,medium,8,False,False,False,regular,187,s1c2,steel,dragon,mineral,dragon
885,dreepy,0.5,2.0,270,28,60,30,40,30,82,0,0,0,0,0,1,squiggle,green,45,4,slow,8,False,False,False,regular,54,s1c3,dragon,ghost,indeterminate,dragon
886,drakloak,1.4,11.0,410,68,80,50,60,50,102,0,0,0,0,0,2,arms,green,45,4,slow,8,False,False,False,regular,144,s2c3,dragon,ghost,indeterminate,dragon
887,dragapult,3.0,50.0,600,88,120,75,100,75,142,0,0,0,0,0,3,upright,green,45,4,slow,8,False,False,False,regular,300,s3c3,dragon,ghost,indeterminate,dragon
888,zacian,2.8,110.0,660,92,120,115,80,115,138,0,0,0,0,0,3,quadruped,blue,10,-1,slow,8,True,False,False,legendary,335,single,fairy,,no-eggs,
889,zamazenta,2.9,210.0,660,92,120,115,80,115,138,0,0,0,0,0,3,quadruped,red,10,-1,slow,8,True,False,False,legendary,335,single,fighting,,no-eggs,
890,eternatus,20.0,950.0,690,140,85,95,145,95,130,3,0,0,0,0,0,wings,purple,255,-1,slow,8,True,False,False,legendary,345,single,poison,dragon,no-eggs,
891,kubfu,0.6,12.0,385,60,90,60,53,50,72,0,1,0,0,0,0,upright,gray,3,1,slow,8,True,False,False,legendary,77,s1c2,fighting,,no-eggs,
892,urshifu,1.9,105.0,550,100,130,100,63,60,97,0,3,0,0,0,0,humanoid,gray,3,1,slow,8,True,False,False,legendary,275,s2c2,fighting,dark,no-eggs,
893,zarude,1.8,70.0,600,105,120,105,70,95,105,0,3,0,0,0,0,upright,green,3,-1,slow,8,False,True,False,legendary,300,single,dark,grass,no-eggs,
894,regieleki,1.2,145.0,580,80,100,50,100,50,200,0,0,0,0,0,3,humanoid,yellow,3,-1,slow,8,True,False,False,legendary,290,single,electric,,no-eggs,
895,regidrago,2.1,200.0,580,200,100,50,100,50,80,3,0,0,0,0,0,humanoid,green,3,-1,slow,8,True,False,False,legendary,290,single,dragon,,no-eggs,
896,glastrier,2.2,800.0,580,100,145,130,65,110,30,0,3,0,0,0,0,quadruped,white,3,-1,slow,8,True,False,False,legendary,290,single,ice,,no-eggs,
897,spectrier,2.0,44.5,580,100,65,60,145,80,130,0,0,0,3,0,0,quadruped,black,3,-1,slow,8,True,False,False,legendary,290,single,ghost,,no-eggs,
898,calyrex,1.1,7.7,500,100,80,80,80,80,80,3,0,0,0,0,0,humanoid,green,3,-1,slow,8,True,False,False,legendary,250,single,psychic,grass,no-eggs,
899,wyrdeer,1.8,95.1,525,103,105,72,105,75,65,0,1,0,1,0,0,quadruped,gray,135,4,slow,8,False,False,False,regular,263,s2c2,normal,psychic,ground,
900,kleavor,1.8,89.0,500,70,135,95,45,70,85,0,3,0,0,0,0,bug-wings,brown,115,4,medium,8,False,False,False,regular,175,s2c2,bug,rock,bug,
901,ursaluna,2.4,290.0,550,130,140,105,45,80,50,0,3,0,0,0,0,quadruped,brown,75,4,medium,8,False,False,False,regular,275,s3c3,ground,normal,ground,
902,basculegion,3.0,110.0,530,120,112,65,80,75,78,3,0,0,0,0,0,fish,green,135,4,medium,8,False,False,False,regular,265,s2c2,water,ghost,water2,
903,sneasler,1.3,43.0,510,80,130,60,40,80,120,0,2,0,0,0,0,upright,gray,135,4,medium-slow,8,False,False,False,regular,102,s2c2,fighting,poison,ground,
904,overqwil,2.5,60.5,510,85,115,95,65,65,85,0,2,0,0,0,0,fish,black,135,4,medium,8,False,False,False,regular,179,s2c2,dark,poison,water2,
905,enamorus,1.6,48.0,580,74,115,70,135,80,106,0,0,0,3,0,0,arms,pink,3,8,slow,8,True,False,False,legendary,116,single,fairy,flying,no-eggs,
906,sprigatito,0.4,4.1,310,40,61,54,45,45,65,0,0,0,0,0,1,quadruped,green,45,1,medium-slow,9,False,False,False,regular,62,s1c3,grass,,ground,plant
907,floragato,0.9,12.2,410,61,80,63,60,63,83,0,0,0,0,0,2,upright,green,45,1,medium-slow,9,False,False,False,regular,144,s2c3,grass,,ground,plant
908,meowscarada,1.5,31.2,530,76,110,70,81,70,123,0,0,0,0,0,3,upright,green,45,1,medium-slow,9,False,False,False,regular,265,s3c3,grass,dark,ground,plant
909,fuecoco,0.4,9.8,310,67,45,59,63,40,36,1,0,0,0,0,0,upright,red,45,1,medium-slow,9,False,False,False,regular,62,s1c3,fire,,ground,
910,crocalor,1.0,30.7,411,81,55,78,90,58,49,0,0,0,2,0,0,upright,red,45,1,medium-slow,9,False,False,False,regular,144,s2c3,fire,,ground,
911,skeledirge,1.6,326.5,530,104,75,100,110,75,66,0,0,0,3,0,0,quadruped,red,45,1,medium-slow,9,False,False,False,regular,265,s3c3,fire,ghost,ground,
912,quaxly,0.5,6.1,310,55,65,45,50,45,50,0,1,0,0,0,0,upright,white,45,1,medium-slow,9,False,False,False,regular,62,s1c3,water,,flying,water1
913,quaxwell,1.2,21.5,410,70,85,65,65,60,65,0,2,0,0,0,0,upright,blue,45,1,medium-slow,9,False,False,False,regular,144,s2c3,water,,flying,water1
914,quaquaval,1.8,61.9,530,85,120,80,85,75,85,0,3,0,0,0,0,upright,blue,45,1,medium-slow,9,False,False,False,regular,265,s3c3,water,fighting,flying,water1
915,lechonk,0.5,10.2,254,54,45,40,35,45,35,1,0,0,0,0,0,quadruped,gray,255,4,medium,9,False,False,False,regular,51,s1c2,normal,,ground,
916,oinkologne,1.0,120.0,489,110,100,75,59,80,65,2,0,0,0,0,0,quadruped,gray,100,0,medium,9,False,False,False,regular,171,s2c2,normal,,ground,
917,tarountula,0.3,4.0,210,35,41,45,29,40,20,0,0,1,0,0,0,armor,white,255,4,slow-then-very-fast,9,False,False,False,regular,42,s1c2,bug,,bug,
918,spidops,1.0,16.5,404,60,79,92,52,86,35,0,0,2,0,0,0,armor,green,120,4,slow-then-very-fast,9,False,False,False,regular,141,s2c2,bug,,bug,
919,nymble,0.2,1.0,210,33,46,40,21,25,45,0,1,0,0,0,0,armor,gray,190,4,medium,9,False,False,False,regular,42,s1c2,bug,,bug,
920,lokix,1.0,17.5,450,71,102,78,52,55,92,0,2,0,0,0,0,humanoid,gray,30,4,medium,9,False,False,False,regular,158,s2c2,bug,dark,bug,
921,pawmi,0.3,2.5,240,45,50,20,40,25,60,0,0,0,0,0,1,quadruped,yellow,190,4,medium,9,False,False,False,regular,48,s1c3,electric,,ground,
922,pawmo,0.4,6.5,350,60,75,40,50,40,85,0,0,0,0,0,2,upright,yellow,80,4,medium,9,False,False,False,regular,123,s2c3,electric,fighting,ground,
923,pawmot,0.9,41.0,490,70,115,70,70,60,105,0,3,0,0,0,0,upright,yellow,45,4,medium,9,False,False,False,regular,245,s3c3,electric,fighting,ground,
924,tandemaus,0.3,1.8,305,50,50,45,40,45,75,0,0,0,0,0,1,heads,white,150,-1,fast,9,False,False,False,regular,61,s1c2,normal,,ground,fairy
925,maushold,0.3,2.3,470,74,75,70,65,75,111,0,0,0,0,0,2,heads,white,75,-1,fast,9,False,False,False,regular,165,s2c2,normal,,ground,fairy
926,fidough,0.3,10.9,312,37,55,70,30,55,65,0,0,0,0,0,1,quadruped,yellow,190,4,medium-slow,9,False,False,False,regular,62,s1c2,fairy,,ground,mineral
927,dachsbun,0.5,14.9,477,57,80,115,50,80,95,0,0,0,0,0,2,quadruped,brown,90,4,medium-slow,9,False,False,False,regular,167,s2c2,fairy,,ground,mineral
928,smoliv,0.3,6.5,260,41,35,45,58,51,30,0,0,0,1,0,0,legs,green,255,4,medium-slow,9,False,False,False,regular,52,s1c3,grass,normal,plant,
929,dolliv,0.6,11.9,354,52,53,60,78,78,33,0,0,0,2,0,0,humanoid,green,120,4,medium-slow,9,False,False,False,regular,124,s2c3,grass,normal,plant,
930,arboliva,1.4,48.2,510,78,69,90,125,109,39,0,0,0,3,0,0,humanoid,green,45,4,medium-slow,9,False,False,False,regular,255,s3c3,grass,normal,plant,
931,squawkabilly,0.6,2.4,417,82,96,51,45,51,92,0,1,0,0,0,0,wings,green,190,4,slow-then-very-fast,9,False,False,False,regular,146,single,normal,flying,flying,
932,nacli,0.4,16.0,280,55,55,75,35,35,25,0,0,1,0,0,0,ball,brown,255,4,medium-slow,9,False,False,False,regular,56,s1c3,rock,,mineral,
933,naclstack,0.6,105.0,355,60,60,100,35,65,35,0,0,2,0,0,0,quadruped,brown,120,4,medium-slow,9,False,False,False,regular,124,s2c3,rock,,mineral,
934,garganacl,2.3,240.0,500,100,100,130,45,90,35,0,0,3,0,0,0,humanoid,brown,45,4,medium-slow,9,False,False,False,regular,250,s3c3,rock,,mineral,
935,charcadet,0.6,10.5,255,40,50,40,50,40,35,0,0,0,1,0,0,humanoid,red,90,4,slow,9,False,False,False,regular,51,s1c2,fire,,humanshape,
936,armarouge,1.5,85.0,525,85,60,100,125,80,75,0,0,0,2,0,0,humanoid,red,25,4,slow,9,False,False,False,regular,263,s2c2,fire,psychic,humanshape,
937,ceruledge,1.6,62.0,525,75,125,80,60,100,85,0,2,0,0,0,0,humanoid,blue,25,4,slow,9,False,False,False,regular,263,s2c2,fire,ghost,humanshape,
938,tadbulb,0.3,0.4,272,61,31,41,59,35,45,1,0,0,0,0,0,ball,yellow,190,4,medium,9,False,False,False,regular,54,s1c2,electric,,water1,
939,bellibolt,1.2,113.0,495,109,64,91,103,83,45,2,0,0,0,0,0,humanoid,green,50,4,medium,9,False,False,False,regular,173,s2c2,electric,,water1,
940,wattrel,0.4,3.6,280,40,40,35,55,40,70,0,0,0,0,0,1,wings,black,180,4,medium-slow,9,False,False,False,regular,56,s1c2,electric,flying,water1,flying
941,kilowattrel,1.4,38.6,490,70,70,60,105,60,125,0,0,0,0,0,2,wings,yellow,90,4,medium-slow,9,False,False,False,regular,172,s2c2,electric,flying,water1,flying
942,maschiff,0.5,16.0,340,60,78,60,40,51,51,0,1,0,0,0,0,quadruped,brown,150,4,medium-slow,9,False,False,False,regular,68,s1c2,dark,,ground,
943,mabosstiff,1.1,61.0,505,80,120,90,60,70,85,0,2,0,0,0,0,quadruped,gray,75,4,medium-slow,9,False,False,False,regular,177,s2c2,dark,,ground,
944,shroodle,0.2,0.7,290,40,65,35,40,35,75,0,0,0,0,0,1,quadruped,gray,190,4,medium-slow,9,False,False,False,regular,58,s1c2,poison,normal,ground,
945,grafaiai,0.7,27.2,485,63,95,65,80,72,110,0,0,0,0,0,2,upright,gray,90,4,medium-slow,9,False,False,False,regular,170,s2c2,poison,normal,ground,
946,bramblin,0.6,0.6,275,40,65,30,45,35,60,0,1,0,0,0,0,ball,brown,190,4,medium,9,False,False,False,regular,55,s1c2,grass,ghost,plant,
947,brambleghast,1.2,6.0,480,55,115,70,80,70,90,0,2,0,0,0,0,ball,brown,45,4,medium,9,False,False,False,regular,168,s2c2,grass,ghost,plant,
948,toedscool,0.9,33.0,335,40,40,35,50,100,70,0,0,0,0,1,0,legs,yellow,190,4,medium-slow,9,False,False,False,regular,67,s1c2,ground,grass,plant,
949,toedscruel,1.9,58.0,515,80,70,65,80,120,100,0,0,0,0,2,0,tentacles,black,90,4,medium-slow,9,False,False,False,regular,180,s2c2,ground,grass,plant,
950,klawf,1.3,79.0,450,70,100,115,35,55,75,0,0,2,0,0,0,armor,red,120,4,medium,9,False,False,False,regular,158,single,rock,,water3,
951,capsakid,0.3,3.0,304,50,62,40,62,40,50,0,1,0,0,0,0,upright,green,190,4,medium,9,False,False,False,regular,61,s1c2,grass,,plant,
952,scovillain,0.9,15.0,486,65,108,65,108,65,75,0,2,0,0,0,0,upright,green,75,4,medium,9,False,False,False,regular,170,s2c2,grass,fire,plant,
953,rellor,0.2,1.0,270,41,50,60,31,58,30,0,0,1,0,0,0,armor,brown,190,4,fast,9,False,False,False,regular,54,s1c2,bug,,bug,
954,rabsca,0.3,3.5,470,75,50,85,115,100,45,0,0,0,2,0,0,armor,green,45,4,fast,9,False,False,False,regular,165,s2c2,bug,psychic,bug,
955,flittle,0.2,1.5,255,30,35,30,55,30,75,0,0,0,0,0,1,legs,yellow,120,4,medium-slow,9,False,False,False,regular,51,s1c2,psychic,,flying,
956,espathra,1.9,90.0,481,95,60,60,101,60,105,0,0,0,0,0,2,upright,yellow,60,4,medium-slow,9,False,False,False,regular,168,s2c2,psychic,,flying,
957,tinkatink,0.4,8.9,297,50,45,45,35,64,58,0,0,0,0,1,0,humanoid,pink,190,8,medium-slow,9,False,False,False,regular,59,s1c3,fairy,steel,fairy,
958,tinkatuff,0.7,59.1,380,65,55,55,45,82,78,0,0,0,0,2,0,humanoid,pink,90,8,medium-slow,9,False,False,False,regular,133,s2c3,fairy,steel,fairy,
959,tinkaton,0.7,112.8,506,85,75,77,70,105,94,0,0,0,0,3,0,humanoid,pink,45,8,medium-slow,9,False,False,False,regular,253,s3c3,fairy,steel,fairy,
960,wiglett,1.2,1.8,245,10,55,25,35,25,95,0,0,0,0,0,1,blob,white,255,4,medium,9,False,False,False,regular,49,s1c2,water,,water3,
961,wugtrio,1.2,5.4,425,35,100,50,50,70,120,0,0,0,0,0,2,blob,red,50,4,medium,9,False,False,False,regular,149,s2c2,water,,water3,
962,bombirdier,1.5,42.9,485,70,103,85,60,85,82,0,2,0,0,0,0,wings,white,25,4,slow,9,False,False,False,regular,243,single,flying,dark,flying,
963,finizen,1.3,60.2,315,70,45,40,45,40,75,0,0,0,0,0,1,fish,blue,200,4,slow,9,False,False,False,regular,63,s1c2,water,,ground,water2
964,palafin,1.3,60.2,457,100,70,72,53,62,100,2,0,0,0,0,0,fish,blue,45,4,slow,9,False,False,False,regular,160,s2c2,water,,ground,water2
965,varoom,1.0,35.0,300,45,70,63,30,45,47,0,1,0,0,0,0,legs,gray,190,4,medium,9,False,False,False,regular,60,s1c2,steel,poison,mineral,
966,revavroom,1.8,120.0,500,80,119,90,54,67,90,0,2,0,0,0,0,legs,gray,75,4,medium,9,False,False,False,regular,175,s2c2,steel,poison,mineral,
967,cyclizar,1.6,63.0,501,70,95,65,85,65,121,0,0,0,0,0,2,quadruped,green,190,4,medium-slow,9,False,False,False,regular,175,single,dragon,normal,ground,
968,orthworm,2.5,310.0,480,70,85,145,60,55,65,0,0,2,0,0,0,squiggle,pink,25,4,slow,9,False,False,False,regular,240,single,steel,,ground,
969,glimmet,0.7,8.0,350,48,35,42,105,60,60,0,0,0,1,0,0,ball,blue,70,4,medium-slow,9,False,False,False,regular,70,s1c2,rock,poison,mineral,
970,glimmora,1.5,45.0,525,83,55,90,130,81,86,0,0,0,2,0,0,ball,blue,25,4,medium-slow,9,False,False,False,regular,184,s2c2,rock,poison,mineral,
971,greavard,0.6,35.0,290,50,61,60,30,55,34,0,1,0,0,0,0,quadruped,white,120,4,medium-slow,9,False,False,False,regular,58,s1c2,ghost,,ground,
972,houndstone,2.0,15.0,488,72,101,100,50,97,68,0,2,0,0,0,0,quadruped,white,60,4,medium-slow,9,False,False,False,regular,171,s2c2,ghost,,ground,
973,flamigo,1.6,37.0,500,82,115,74,75,64,90,0,2,0,0,0,0,wings,pink,100,4,medium-slow,9,False,False,False,regular,175,single,flying,fighting,flying,
974,cetoddle,1.2,45.0,334,108,68,45,30,40,43,1,0,0,0,0,0,upright,white,150,4,medium-slow,9,False,False,False,regular,67,s1c2,ice,,ground,
975,cetitan,4.5,700.0,521,170,113,65,45,55,73,2,0,0,0,0,0,upright,white,50,4,medium-slow,9,False,False,False,regular,182,s2c2,ice,,ground,
976,veluza,2.5,90.0,478,90,102,73,78,65,70,0,2,0,0,0,0,fish,gray,100,4,fast,9,False,False,False,regular,167,single,water,psychic,water2,
977,dondozo,12.0,220.0,530,150,100,115,65,65,35,3,0,0,0,0,0,fish,blue,25,4,slow,9,False,False,False,regular,265,single,water,,water2,
978,tatsugiri,0.3,8.0,475,68,50,60,120,95,82,0,0,0,2,0,0,fish,pink,100,4,medium-slow,9,False,False,False,regular,166,single,dragon,water,water2,
979,annihilape,1.2,56.0,535,110,115,80,50,90,90,0,3,0,0,0,0,humanoid,gray,45,4,medium,9,False,False,False,regular,268,s3c3,fighting,ghost,ground,
980,clodsire,1.8,223.0,430,130,75,60,45,100,20,2,0,0,0,0,0,quadruped,brown,90,4,medium,9,False,False,False,regular,151,s2c2,poison,ground,water1,ground
981,farigiraf,3.2,160.0,520,120,90,70,110,70,60,3,0,0,0,0,0,quadruped,brown,45,4,medium,9,False,False,False,regular,260,s2c2,normal,psychic,ground,
982,dudunsparce,3.6,39.2,520,125,100,80,85,75,55,2,0,0,0,0,0,squiggle,yellow,45,4,medium,9,False,False,False,regular,182,s2c2,normal,,ground,
983,kingambit,2.0,120.0,550,100,135,120,60,85,50,0,3,0,0,0,0,humanoid,black,25,4,medium,9,False,False,False,regular,275,s3c3,dark,steel,humanshape,
984,great_tusk,2.2,320.0,570,115,131,131,53,53,87,0,3,0,0,0,0,quadruped,purple,30,-1,slow,9,False,False,False,regular,285,single,ground,fighting,no-eggs,
985,scream_tail,1.2,8.0,570,115,65,99,65,115,111,3,0,0,0,0,0,upright,pink,50,-1,slow,9,False,False,False,regular,285,single,fairy,psychic,no-eggs,
986,brute_bonnet,1.2,21.0,570,111,127,99,79,99,55,0,3,0,0,0,0,quadruped,gray,50,-1,slow,9,False,False,False,regular,285,single,grass,dark,no-eggs,
987,flutter_mane,1.4,4.0,570,55,55,55,135,135,135,0,0,0,1,1,1,wings,gray,30,-1,slow,9,False,False,False,regular,285,single,ghost,fairy,no-eggs,
