id,name,types,height,weight,total_stats,hp,atk,def_,sp_atk,sp_def,spe,ev_hp,ev_atk,ev_def,ev_sp_atk,ev_sp_def,ev_spe,shape,color,capture_rate,gender_rate,growth_rate,generation,egg_groups,is_legendary,is_mythical,is_baby,category,base_experience,stage
835,yamper,electric,0.3,13.5,270,59,45,50,40,50,26,1,0,0,0,0,0,quadruped,yellow,255,4,fast,8,ground,False,False,False,regular,54,s1c2
836,boltund,electric,1.0,34.0,490,69,90,60,90,60,121,0,0,0,0,0,2,quadruped,yellow,45,4,fast,8,ground,False,False,False,regular,172,s2c2
837,rolycoly,rock,0.3,12.0,240,30,40,50,40,50,30,0,0,1,0,0,0,ball,black,255,4,medium-slow,8,mineral,False,False,False,regular,48,s1c3
838,carkol,rock | fire,1.1,78.0,410,80,60,90,60,70,50,0,0,2,0,0,0,legs,black,120,4,medium-slow,8,mineral,False,False,False,regular,144,s2c3
839,coalossal,rock | fire,2.8,310.5,510,110,80,120,80,90,30,0,0,3,0,0,0,humanoid,black,45,4,medium-slow,8,mineral,False,False,False,regular,255,s3c3
840,applin,grass | dragon,0.2,0.5,260,40,40,80,40,40,20,0,0,1,0,0,0,squiggle,green,255,4,slow-then-very-fast,8,plant | dragon,False,False,False,regular,52,s1c3
841,flapple,grass | dragon,0.3,1.0,485,70,110,80,95,60,70,0,2,0,0,0,0,wings,green,45,4,slow-then-very-fast,8,plant | dragon,False,False,False,regular,170,s2c3
842,appletun,grass | dragon,0.4,13.0,485,110,85,80,100,80,30,2,0,0,0,0,0,quadruped,green,45,4,slow-then-very-fast,8,plant | dragon,False,False,False,regular,170,s2c3
843,silicobra,ground,2.2,7.6,315,52,57,75,35,50,46,0,0,1,0,0,0,squiggle,green,255,4,medium,8,ground | dragon,False,False,False,regular,63,s1c2
844,sandaconda,ground,3.8,65.5,510,72,107,125,65,70,71,0,0,2,0,0,0,squiggle,green,120,4,medium,8,ground | dragon,False,False,False,regular,179,s2c2
845,cramorant,flying | water,0.8,18.0,475,70,85,55,85,95,85,0,0,0,0,2,0,wings,blue,45,4,medium,8,water1 | flying,False,False,False,regular,166,single
846,arrokuda,water,0.5,1.0,280,41,63,40,40,30,66,0,0,0,0,0,1,fish,brown,255,4,slow,8,water2,False,False,False,regular,56,s1c2
847,barraskewda,water,1.3,30.0,490,61,123,60,60,50,136,0,0,0,0,0,2,fish,brown,60,4,slow,8,water2,False,False,False,regular,172,s2c2
848,toxel,electric | poison,0.4,11.0,242,40,38,35,54,35,40,0,0,0,1,0,0,upright,purple,75,4,medium-slow,8,no-eggs,False,False,True,baby,48,s1c2
849,toxtricity-amped,electric | poison,1.6,40.0,502,75,98,70,114,70,75,0,0,0,2,0,0,upright,purple,45,4,medium-slow,8,humanshape,False,False,False,regular,176,s2c2
850,sizzlipede,fire | bug,0.7,1.0,305,50,65,45,50,50,45,0,1,0,0,0,0,tentacles,red,190,4,medium,8,bug,False,False,False,regular,61,s1c2
851,centiskorch,fire | bug,3.0,120.0,525,100,115,65,90,90,65,0,2,0,0,0,0,tentacles,red,75,4,medium,8,bug,False,False,False,regular,184,s2c2
852,clobbopus,fighting,0.6,4.0,310,50,68,60,50,50,32,0,1,0,0,0,0,tentacles,brown,180,4,medium-slow,8,water1 | humanshape,False,False,False,regular,62,s1c2
853,grapploct,fighting,1.6,39.0,480,80,118,90,70,80,42,0,2,0,0,0,0,tentacles,blue,45,4,medium-slow,8,water1 | humanshape,False,False,False,regular,168,s2c2
854,sinistea,ghost,0.1,0.2,308,40,45,45,74,54,50,0,0,0,1,0,0,ball,purple,120,-1,medium,8,mineral | indeterminate,False,False,False,regular,62,s1c2
855,polteageist,ghost,0.2,0.4,508,60,65,65,134,114,70,0,0,0,2,0,0,ball,purple,60,-1,medium,8,mineral | indeterminate,False,False,False,regular,178,s2c2
856,hatenna,psychic,0.4,3.4,265,42,30,45,56,53,39,0,0,0,1,0,0,legs,pink,235,8,slow,8,fairy,False,False,False,regular,53,s1c3
857,hattrem,psychic,0.6,4.8,370,57,40,65,86,73,49,0,0,0,2,0,0,humanoid,pink,120,8,slow,8,fairy,False,False,False,regular,130,s2c3
858,hatterene,psychic | fairy,2.1,5.1,510,57,90,95,136,103,29,0,0,0,3,0,0,blob,pink,45,8,slow,8,fairy,False,False,False,regular,255,s3c3
859,impidimp,dark | fairy,0.4,5.5,265,45,45,30,55,40,50,0,0,0,1,0,0,humanoid,pink,255,0,medium,8,fairy | humanshape,False,False,False,regular,53,s1c3
860,morgrem,dark | fairy,0.8,12.5,370,65,60,45,75,55,70,0,0,0,2,0,0,humanoid,pink,120,0,medium,8,fairy | humanshape,False,False,False,regular,130,s2c3
861,grimmsnarl,dark | fairy,1.5,61.0,510,95,120,65,95,75,60,0,3,0,0,0,0,humanoid,purple,45,0,medium,8,fairy | humanshape,False,False,False,regular,255,s3c3
862,obstagoon,dark | normal,1.6,46.0,520,93,90,101,60,81,95,0,0,3,0,0,0,upright,gray,45,4,medium,8,ground,False,False,False,regular,260,s3c3
863,perrserker,steel,0.8,28.0,440,70,110,100,50,60,50,0,2,0,0,0,0,upright,brown,90,4,medium,8,ground,False,False,False,regular,154,s2c2
864,cursola,ghost,1.0,0.4,510,60,95,50,145,130,30,0,0,0,2,0,0,arms,white,30,6,fast,8,water1 | water3,False,False,False,regular,179,s2c2
865,sirfetchd,fighting,0.8,117.0,507,62,135,95,68,82,65,0,2,0,0,0,0,wings,white,45,4,medium,8,flying | ground,False,False,False,regular,177,s2c2
866,mr-rime,ice | psychic,1.5,58.2,520,80,85,75,110,100,70,0,0,0,3,0,0,humanoid,purple,45,4,medium,8,humanshape,False,False,False,regular,182,single
867,runerigus,ground | ghost,1.6,66.6,483,58,95,145,50,105,30,0,0,2,0,0,0,blob,gray,90,4,medium,8,mineral | indeterminate,False,False,False,regular,169,s2c2
868,milcery,fairy,0.2,0.3,270,45,40,40,50,61,34,0,0,0,0,1,0,ball,white,200,8,medium,8,fairy | indeterminate,False,False,False,regular,54,s1c2
869,alcremie,fairy,0.3,0.5,495,65,60,75,110,121,64,0,0,0,0,2,0,blob,white,100,8,medium,8,fairy | indeterminate,False,False,False,regular,173,s2c2
870,falinks,fighting,3.0,62.0,470,65,100,100,70,60,75,0,2,0,0,1,0,heads,yellow,45,-1,medium,8,fairy | mineral,False,False,False,regular,165,single
871,pincurchin,electric,0.3,1.0,435,48,101,95,91,85,15,0,2,0,0,0,0,tentacles,purple,75,4,medium,8,water1 | indeterminate,False,False,False,regular,152,single
872,snom,ice | bug,0.3,3.8,185,30,25,35,45,30,20,0,0,0,1,0,0,squiggle,white,190,4,medium,8,bug,False,False,False,regular,37,s1c2
873,frosmoth,ice | bug,1.3,42.0,475,70,65,60,125,90,65,0,0,0,2,0,0,bug-wings,white,75,4,medium,8,bug,False,False,False,regular,166,s2c2
874,stonjourner,rock,2.5,520.0,470,100,125,135,20,20,70,0,0,2,0,0,0,legs,gray,60,4,slow,8,mineral,False,False,False,regular,165,single
875,eiscue-ice,ice,1.4,89.0,470,75,80,110,65,90,50,0,0,2,0,0,0,upright,blue,60,4,slow,8,water1 | ground,False,False,False,regular,165,single
876,indeedee-male,psychic | normal,0.9,28.0,475,60,65,55,105,95,95,0,0,0,2,0,0,upright,purple,30,4,fast,8,fairy,False,False,False,regular,166,single
877,morpeko-full-belly,electric | dark,0.3,3.0,436,58,95,58,70,58,97,0,0,0,0,0,2,humanoid,yellow,180,4,medium,8,ground | fairy,False,False,False,regular,153,single
878,cufant,steel,1.2,100.0,330,72,80,49,40,49,40,0,1,0,0,0,0,quadruped,yellow,190,4,medium,8,ground | mineral,False,False,False,regular,66,s1c2
879,copperajah,steel,3.0,650.0,500,122,130,69,80,69,30,0,2,0,0,0,0,quadruped,green,90,4,medium,8,ground | mineral,False,False,False,regular,175,s2c2
880,dracozolt,electric | dragon,1.8,190.0,505,90,100,90,80,70,75,0,2,0,0,0,0,upright,green,45,-1,slow,8,no-eggs,False,False,False,regular,177,single
881,arctozolt,electric | ice,2.3,150.0,505,90,100,90,90,80,55,0,2,0,0,0,0,upright,blue,45,-1,slow,8,no-eggs,False,False,False,regular,177,single
882,dracovish,water | dragon,2.3,215.0,505,90,90,100,70,80,75,0,0,2,0,0,0,legs,green,45,-1,slow,8,no-eggs,False,False,False,regular,177,single
883,arctovish,water | ice,2.0,175.0,505,90,90,100,80,90,55,0,0,2,0,0,0,fish,blue,45,-1,slow,8,no-eggs,False,False,False,regular,177,single
884,duraludon,steel | dragon,1.8,40.0,535,70,95,115,120,50,85,0,0,0,2,0,0,upright,white,45,4,medium,8,mineral | dragon,False,False,False,regular,187,s1c2
885,dreepy,dragon | ghost,0.5,2.0,270,28,60,30,40,30,82,0,0,0,0,0,1,squiggle,green,45,4,slow,8,indeterminate | dragon,False,False,False,regular,54,s1c3
886,drakloak,dragon | ghost,1.4,11.0,410,68,80,50,60,50,102,0,0,0,0,0,2,arms,green,45,4,slow,8,indeterminate | dragon,False,False,False,regular,144,s2c3
887,dragapult,dragon | ghost,3.0,50.0,600,88,120,75,100,75,142,0,0,0,0,0,3,upright,green,45,4,slow,8,indeterminate | dragon,False,False,False,regular,300,s3c3
888,zacian,fairy,2.8,110.0,660,92,120,115,80,115,138,0,0,0,0,0,3,quadruped,blue,10,-1,slow,8,no-eggs,True,False,False,legendary,335,single
889,zamazenta,fighting,2.9,210.0,660,92,120,115,80,115,138,0,0,0,0,0,3,quadruped,red,10,-1,slow,8,no-eggs,True,False,False,legendary,335,single
890,eternatus,poison | dragon,20.0,950.0,690,140,85,95,145,95,130,3,0,0,0,0,0,wings,purple,255,-1,slow,8,no-eggs,True,False,False,legendary,345,single
891,kubfu,fighting,0.6,12.0,385,60,90,60,53,50,72,0,1,0,0,0,0,upright,gray,3,1,slow,8,no-eggs,True,False,False,legendary,77,s1c2
892,urshifu-single-strike,fighting | dark,1.9,105.0,550,100,130,100,63,60,97,0,3,0,0,0,0,humanoid,gray,3,1,slow,8,no-eggs,True,False,False,legendary,275,s2c2
893,zarude,dark | grass,1.8,70.0,600,105,120,105,70,95,105,0,3,0,0,0,0,upright,green,3,-1,slow,8,no-eggs,False,True,False,mythical,300,single
894,regieleki,electric,1.2,145.0,580,80,100,50,100,50,200,0,0,0,0,0,3,humanoid,yellow,3,-1,slow,8,no-eggs,True,False,False,legendary,290,single
895,regidrago,dragon,2.1,200.0,580,200,100,50,100,50,80,3,0,0,0,0,0,humanoid,green,3,-1,slow,8,no-eggs,True,False,False,legendary,290,single
896,glastrier,ice,2.2,800.0,580,100,145,130,65,110,30,0,3,0,0,0,0,quadruped,white,3,-1,slow,8,no-eggs,True,False,False,legendary,290,single
897,spectrier,ghost,2.0,44.5,580,100,65,60,145,80,130,0,0,0,3,0,0,quadruped,black,3,-1,slow,8,no-eggs,True,False,False,legendary,290,single
898,calyrex,psychic | grass,1.1,7.7,500,100,80,80,80,80,80,3,0,0,0,0,0,humanoid,green,3,-1,slow,8,no-eggs,True,False,False,legendary,250,single
899,wyrdeer,normal | psychic,1.8,95.1,525,103,105,72,105,75,65,0,1,0,1,0,0,quadruped,gray,135,4,slow,8,ground,False,False,False,regular,263,s2c2
900,kleavor,bug | rock,1.8,89.0,500,70,135,95,45,70,85,0,3,0,0,0,0,bug-wings,brown,115,4,medium,8,bug,False,False,False,regular,175,s2c2
901,ursaluna,ground | normal,2.4,290.0,550,130,140,105,45,80,50,0,3,0,0,0,0,quadruped,brown,75,4,medium,8,ground,False,False,False,regular,275,s3c3
902,basculegion-male,water | ghost,3.0,110.0,530,120,112,65,80,75,78,3,0,0,0,0,0,fish,green,135,4,medium,8,water2,False,False,False,regular,265,s2c2
903,sneasler,fighting | poison,1.3,43.0,510,80,130,60,40,80,120,0,2,0,0,0,0,upright,gray,135,4,medium-slow,8,ground,False,False,False,regular,102,s2c2
904,overqwil,dark | poison,2.5,60.5,510,85,115,95,65,65,85,0,2,0,0,0,0,fish,black,135,4,medium,8,water2,False,False,False,regular,179,s2c2
905,enamorus-incarnate,fairy | flying,1.6,48.0,580,74,115,70,135,80,106,0,0,0,3,0,0,arms,pink,3,8,slow,8,no-eggs,True,False,False,legendary,116,single
906,sprigatito,grass,0.4,4.1,310,40,61,54,45,45,65,0,0,0,0,0,1,quadruped,green,45,1,medium-slow,9,ground | plant,False,False,False,regular,62,s1c3
907,floragato,grass,0.9,12.2,410,61,80,63,60,63,83,0,0,0,0,0,2,upright,green,45,1,medium-slow,9,ground | plant,False,False,False,regular,144,s2c3
908,meowscarada,grass | dark,1.5,31.2,530,76,110,70,81,70,123,0,0,0,0,0,3,upright,green,45,1,medium-slow,9,ground | plant,False,False,False,regular,265,s3c3
909,fuecoco,fire,0.4,9.8,310,67,45,59,63,40,36,1,0,0,0,0,0,upright,red,45,1,medium-slow,9,ground,False,False,False,regular,62,s1c3
910,crocalor,fire,1.0,30.7,411,81,55,78,90,58,49,0,0,0,2,0,0,upright,red,45,1,medium-slow,9,ground,False,False,False,regular,144,s2c3
911,skeledirge,fire | ghost,1.6,326.5,530,104,75,100,110,75,66,0,0,0,3,0,0,quadruped,red,45,1,medium-slow,9,ground,False,False,False,regular,265,s3c3
912,quaxly,water,0.5,6.1,310,55,65,45,50,45,50,0,1,0,0,0,0,upright,white,45,1,medium-slow,9,flying | water1,False,False,False,regular,62,s1c3
913,quaxwell,water,1.2,21.5,410,70,85,65,65,60,65,0,2,0,0,0,0,upright,blue,45,1,medium-slow,9,flying | water1,False,False,False,regular,144,s2c3
914,quaquaval,water | fighting,1.8,61.9,530,85,120,80,85,75,85,0,3,0,0,0,0,upright,blue,45,1,medium-slow,9,flying | water1,False,False,False,regular,265,s3c3
915,lechonk,normal,0.5,10.2,254,54,45,40,35,45,35,1,0,0,0,0,0,quadruped,gray,255,4,medium,9,ground,False,False,False,regular,51,s1c2
916,oinkologne-male,normal,1.0,120.0,489,110,100,75,59,80,65,2,0,0,0,0,0,quadruped,gray,100,0,medium,9,ground,False,False,False,regular,171,s2c2
917,tarountula,bug,0.3,4.0,210,35,41,45,29,40,20,0,0,1,0,0,0,armor,white,255,4,slow-then-very-fast,9,bug,False,False,False,regular,42,s1c2
918,spidops,bug,1.0,16.5,404,60,79,92,52,86,35,0,0,2,0,0,0,armor,green,120,4,slow-then-very-fast,9,bug,False,False,False,regular,141,s2c2
919,nymble,bug,0.2,1.0,210,33,46,40,21,25,45,0,1,0,0,0,0,armor,gray,190,4,medium,9,bug,False,False,False,regular,42,s1c2
920,lokix,bug | dark,1.0,17.5,450,71,102,78,52,55,92,0,2,0,0,0,0,humanoid,gray,30,4,medium,9,bug,False,False,False,regular,158,s2c2
921,pawmi,electric,0.3,2.5,240,45,50,20,40,25,60,0,0,0,0,0,1,quadruped,yellow,190,4,medium,9,ground,False,False,False,regular,48,s1c3
922,pawmo,electric | fighting,0.4,6.5,350,60,75,40,50,40,85,0,0,0,0,0,2,upright,yellow,80,4,medium,9,ground,False,False,False,regular,123,s2c3
923,pawmot,electric | fighting,0.9,41.0,490,70,115,70,70,60,105,0,3,0,0,0,0,upright,yellow,45,4,medium,9,ground,False,False,False,regular,245,s3c3
924,tandemaus,normal,0.3,1.8,305,50,50,45,40,45,75,0,0,0,0,0,1,heads,white,150,-1,fast,9,ground | fairy,False,False,False,regular,61,s1c2
925,maushold-family-of-four,normal,0.3,2.3,470,74,75,70,65,75,111,0,0,0,0,0,2,heads,white,75,-1,fast,9,ground | fairy,False,False,False,regular,165,s2c2
926,fidough,fairy,0.3,10.9,312,37,55,70,30,55,65,0,0,0,0,0,1,quadruped,yellow,190,4,medium-slow,9,ground | mineral,False,False,False,regular,62,s1c2
927,dachsbun,fairy,0.5,14.9,477,57,80,115,50,80,95,0,0,0,0,0,2,quadruped,brown,90,4,medium-slow,9,ground | mineral,False,False,False,regular,167,s2c2
928,smoliv,grass | normal,0.3,6.5,260,41,35,45,58,51,30,0,0,0,1,0,0,legs,green,255,4,medium-slow,9,plant,False,False,False,regular,52,s1c3
929,dolliv,grass | normal,0.6,11.9,354,52,53,60,78,78,33,0,0,0,2,0,0,humanoid,green,120,4,medium-slow,9,plant,False,False,False,regular,124,s2c3
930,arboliva,grass | normal,1.4,48.2,510,78,69,90,125,109,39,0,0,0,3,0,0,humanoid,green,45,4,medium-slow,9,plant,False,False,False,regular,255,s3c3
931,squawkabilly-green-plumage,normal | flying,0.6,2.4,417,82,96,51,45,51,92,0,1,0,0,0,0,wings,green,190,4,slow-then-very-fast,9,flying,False,False,False,regular,146,single
932,nacli,rock,0.4,16.0,280,55,55,75,35,35,25,0,0,1,0,0,0,ball,brown,255,4,medium-slow,9,mineral,False,False,False,regular,56,s1c3
933,naclstack,rock,0.6,105.0,355,60,60,100,35,65,35,0,0,2,0,0,0,quadruped,brown,120,4,medium-slow,9,mineral,False,False,False,regular,124,s2c3
934,garganacl,rock,2.3,240.0,500,100,100,130,45,90,35,0,0,3,0,0,0,humanoid,brown,45,4,medium-slow,9,mineral,False,False,False,regular,250,s3c3
935,charcadet,fire,0.6,10.5,255,40,50,40,50,40,35,0,0,0,1,0,0,humanoid,red,90,4,slow,9,humanshape,False,False,False,regular,51,s1c2
936,armarouge,fire | psychic,1.5,85.0,525,85,60,100,125,80,75,0,0,0,2,0,0,humanoid,red,25,4,slow,9,humanshape,False,False,False,regular,263,s2c2
937,ceruledge,fire | ghost,1.6,62.0,525,75,125,80,60,100,85,0,2,0,0,0,0,humanoid,blue,25,4,slow,9,humanshape,False,False,False,regular,263,s2c2
938,tadbulb,electric,0.3,0.4,272,61,31,41,59,35,45,1,0,0,0,0,0,ball,yellow,190,4,medium,9,water1,False,False,False,regular,54,s1c2
939,bellibolt,electric,1.2,113.0,495,109,64,91,103,83,45,2,0,0,0,0,0,humanoid,green,50,4,medium,9,water1,False,False,False,regular,173,s2c2
940,wattrel,electric | flying,0.4,3.6,280,40,40,35,55,40,70,0,0,0,0,0,1,wings,black,180,4,medium-slow,9,water1 | flying,False,False,False,regular,56,s1c2
941,kilowattrel,electric | flying,1.4,38.6,490,70,70,60,105,60,125,0,0,0,0,0,2,wings,yellow,90,4,medium-slow,9,water1 | flying,False,False,False,regular,172,s2c2
942,maschiff,dark,0.5,16.0,340,60,78,60,40,51,51,0,1,0,0,0,0,quadruped,brown,150,4,medium-slow,9,ground,False,False,False,regular,68,s1c2
943,mabosstiff,dark,1.1,61.0,505,80,120,90,60,70,85,0,2,0,0,0,0,quadruped,gray,75,4,medium-slow,9,ground,False,False,False,regular,177,s2c2
944,shroodle,poison | normal,0.2,0.7,290,40,65,35,40,35,75,0,0,0,0,0,1,quadruped,gray,190,4,medium-slow,9,ground,False,False,False,regular,58,s1c2
945,grafaiai,poison | normal,0.7,27.2,485,63,95,65,80,72,110,0,0,0,0,0,2,upright,gray,90,4,medium-slow,9,ground,False,False,False,regular,170,s2c2
946,bramblin,grass | ghost,0.6,0.6,275,40,65,30,45,35,60,0,1,0,0,0,0,ball,brown,190,4,medium,9,plant,False,False,False,regular,55,s1c2
947,brambleghast,grass | ghost,1.2,6.0,480,55,115,70,80,70,90,0,2,0,0,0,0,ball,brown,45,4,medium,9,plant,False,False,False,regular,168,s2c2
948,toedscool,ground | grass,0.9,33.0,335,40,40,35,50,100,70,0,0,0,0,1,0,legs,yellow,190,4,medium-slow,9,plant,False,False,False,regular,67,s1c2
949,toedscruel,ground | grass,1.9,58.0,515,80,70,65,80,120,100,0,0,0,0,2,0,tentacles,black,90,4,medium-slow,9,plant,False,False,False,regular,180,s2c2
950,klawf,rock,1.3,79.0,450,70,100,115,35,55,75,0,0,2,0,0,0,armor,red,120,4,medium,9,water3,False,False,False,regular,158,single
951,capsakid,grass,0.3,3.0,304,50,62,40,62,40,50,0,1,0,0,0,0,upright,green,190,4,medium,9,plant,False,False,False,regular,61,s1c2
952,scovillain,grass | fire,0.9,15.0,486,65,108,65,108,65,75,0,2,0,0,0,0,upright,green,75,4,medium,9,plant,False,False,False,regular,170,s2c2
953,rellor,bug,0.2,1.0,270,41,50,60,31,58,30,0,0,1,0,0,0,armor,brown,190,4,fast,9,bug,False,False,False,regular,54,s1c2
954,rabsca,bug | psychic,0.3,3.5,470,75,50,85,115,100,45,0,0,0,2,0,0,armor,green,45,4,fast,9,bug,False,False,False,regular,165,s2c2
955,flittle,psychic,0.2,1.5,255,30,35,30,55,30,75,0,0,0,0,0,1,legs,yellow,120,4,medium-slow,9,flying,False,False,False,regular,51,s1c2
956,espathra,psychic,1.9,90.0,481,95,60,60,101,60,105,0,0,0,0,0,2,upright,yellow,60,4,medium-slow,9,flying,False,False,False,regular,168,s2c2
957,tinkatink,fairy | steel,0.4,8.9,297,50,45,45,35,64,58,0,0,0,0,1,0,humanoid,pink,190,8,medium-slow,9,fairy,False,False,False,regular,59,s1c3
958,tinkatuff,fairy | steel,0.7,59.1,380,65,55,55,45,82,78,0,0,0,0,2,0,humanoid,pink,90,8,medium-slow,9,fairy,False,False,False,regular,133,s2c3
959,tinkaton,fairy | steel,0.7,112.8,506,85,75,77,70,105,94,0,0,0,0,3,0,humanoid,pink,45,8,medium-slow,9,fairy,False,False,False,regular,253,s3c3
960,wiglett,water,1.2,1.8,245,10,55,25,35,25,95,0,0,0,0,0,1,blob,white,255,4,medium,9,water3,False,False,False,regular,49,s1c2
961,wugtrio,water,1.2,5.4,425,35,100,50,50,70,120,0,0,0,0,0,2,blob,red,50,4,medium,9,water3,False,False,False,regular,149,s2c2
962,bombirdier,flying | dark,1.5,42.9,485,70,103,85,60,85,82,0,2,0,0,0,0,wings,white,25,4,slow,9,flying,False,False,False,regular,243,single
963,finizen,water,1.3,60.2,315,70,45,40,45,40,75,0,0,0,0,0,1,fish,blue,200,4,slow,9,ground | water2,False,False,False,regular,63,s1c2
964,palafin-zero,water,1.3,60.2,457,100,70,72,53,62,100,2,0,0,0,0,0,fish,blue,45,4,slow,9,ground | water2,False,False,False,regular,160,s2c2
965,varoom,steel | poison,1.0,35.0,300,45,70,63,30,45,47,0,1,0,0,0,0,legs,gray,190,4,medium,9,mineral,False,False,False,regular,60,s1c2
966,revavroom,steel | poison,1.8,120.0,500,80,119,90,54,67,90,0,2,0,0,0,0,legs,gray,75,4,medium,9,mineral,False,False,False,regular,175,s2c2
967,cyclizar,dragon | normal,1.6,63.0,501,70,95,65,85,65,121,0,0,0,0,0,2,quadruped,green,190,4,medium-slow,9,ground,False,False,False,regular,175,single
968,orthworm,steel,2.5,310.0,480,70,85,145,60,55,65,0,0,2,0,0,0,squiggle,pink,25,4,slow,9,ground,False,False,False,regular,240,single
969,glimmet,rock | poison,0.7,8.0,350,48,35,42,105,60,60,0,0,0,1,0,0,ball,blue,70,4,medium-slow,9,mineral,False,False,False,regular,70,s1c2
970,glimmora,rock | poison,1.5,45.0,525,83,55,90,130,81,86,0,0,0,2,0,0,ball,blue,25,4,medium-slow,9,mineral,False,False,False,regular,184,s2c2
971,greavard,ghost,0.6,35.0,290,50,61,60,30,55,34,0,1,0,0,0,0,quadruped,white,120,4,medium-slow,9,ground,False,False,False,regular,58,s1c2
972,houndstone,ghost,2.0,15.0,488,72,101,100,50,97,68,0,2,0,0,0,0,quadruped,white,60,4,medium-slow,9,ground,False,False,False,regular,171,s2c2
973,flamigo,flying | fighting,1.6,37.0,500,82,115,74,75,64,90,0,2,0,0,0,0,wings,pink,100,4,medium-slow,9,flying,False,False,False,regular,175,single
974,cetoddle,ice,1.2,45.0,334,108,68,45,30,40,43,1,0,0,0,0,0,upright,white,150,4,medium-slow,9,ground,False,False,False,regular,67,s1c2
975,cetitan,ice,4.5,700.0,521,170,113,65,45,55,73,2,0,0,0,0,0,upright,white,50,4,medium-slow,9,ground,False,False,False,regular,182,s2c2
976,veluza,water | psychic,2.5,90.0,478,90,102,73,78,65,70,0,2,0,0,0,0,fish,gray,100,4,fast,9,water2,False,False,False,regular,167,single
977,dondozo,water,12.0,220.0,530,150,100,115,65,65,35,3,0,0,0,0,0,fish,blue,25,4,slow,9,water2,False,False,False,regular,265,single
978,tatsugiri-curly,dragon | water,0.3,8.0,475,68,50,60,120,95,82,0,0,0,2,0,0,fish,pink,100,4,medium-slow,9,water2,False,False,False,regular,166,single
979,annihilape,fighting | ghost,1.2,56.0,535,110,115,80,50,90,90,0,3,0,0,0,0,humanoid,gray,45,4,medium,9,ground,False,False,False,regular,268,s3c3
980,clodsire,poison | ground,1.8,223.0,430,130,75,60,45,100,20,2,0,0,0,0,0,quadruped,brown,90,4,medium,9,water1 | ground,False,False,False,regular,151,s2c2
981,farigiraf,normal | psychic,3.2,160.0,520,120,90,70,110,70,60,3,0,0,0,0,0,quadruped,brown,45,4,medium,9,ground,False,False,False,regular,260,s2c2
982,dudunsparce-two-segment,normal,3.6,39.2,520,125,100,80,85,75,55,2,0,0,0,0,0,squiggle,yellow,45,4,medium,9,ground,False,False,False,regular,182,s2c2
983,kingambit,dark | steel,2.0,120.0,550,100,135,120,60,85,50,0,3,0,0,0,0,humanoid,black,25,4,medium,9,humanshape,False,False,False,regular,275,s3c3
984,great-tusk,ground | fighting,2.2,320.0,570,115,131,131,53,53,87,0,3,0,0,0,0,quadruped,purple,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
985,scream-tail,fairy | psychic,1.2,8.0,570,115,65,99,65,115,111,3,0,0,0,0,0,upright,pink,50,-1,slow,9,no-eggs,False,False,False,regular,285,single
986,brute-bonnet,grass | dark,1.2,21.0,570,111,127,99,79,99,55,0,3,0,0,0,0,quadruped,gray,50,-1,slow,9,no-eggs,False,False,False,regular,285,single
987,flutter-mane,ghost | fairy,1.4,4.0,570,55,55,55,135,135,135,0,0,0,1,1,1,wings,gray,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
988,slither-wing,bug | fighting,3.2,92.0,570,85,135,79,85,105,81,0,3,0,0,0,0,quadruped,red,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
989,sandy-shocks,electric | ground,2.3,60.0,570,85,81,97,121,85,101,0,0,0,3,0,0,quadruped,gray,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
990,iron-treads,ground | steel,0.9,240.0,570,90,112,120,72,70,106,0,0,3,0,0,0,quadruped,gray,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
991,iron-bundle,ice | water,0.6,11.0,570,56,80,114,124,60,136,0,0,0,0,0,3,upright,red,50,-1,slow,9,no-eggs,False,False,False,regular,285,single
992,iron-hands,fighting | electric,1.8,380.7,570,154,140,108,50,68,50,0,3,0,0,0,0,humanoid,gray,50,-1,slow,9,no-eggs,False,False,False,regular,285,single
993,iron-jugulis,dark | flying,1.3,111.0,570,94,80,86,122,80,108,0,0,0,3,0,0,upright,blue,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
994,iron-moth,fire | poison,1.2,36.0,570,80,70,60,140,110,110,0,0,0,3,0,0,bug-wings,yellow,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
995,iron-thorns,rock | electric,1.6,303.0,570,100,134,110,70,84,72,0,3,0,0,0,0,upright,green,30,-1,slow,9,no-eggs,False,False,False,regular,285,single
996,frigibax,dragon | ice,0.5,17.0,320,65,75,45,35,45,55,0,1,0,0,0,0,upright,gray,45,4,slow,9,dragon | mineral,False,False,False,regular,64,s1c3
997,arctibax,dragon | ice,0.8,30.0,423,90,95,66,45,65,62,0,2,0,0,0,0,upright,gray,25,4,slow,9,dragon | mineral,False,False,False,regular,148,s2c3
998,baxcalibur,dragon | ice,2.1,210.0,600,115,145,92,75,86,87,0,3,0,0,0,0,upright,gray,10,4,slow,9,dragon | mineral,False,False,False,regular,300,s3c3
999,gimmighoul,ghost,0.3,5.0,300,45,30,70,75,70,10,0,0,0,1,0,0,blob,brown,45,-1,slow,9,no-eggs,False,False,False,regular,60,s1c2
